reference,threshold_ticks,horizon_ms,dimension,dimension_value,regime,count,share,lb_count
EXECUTABLE,12,2000,MONTH,2022-08,AMBIGUOUS,0,0.0,111
EXECUTABLE,12,2000,YEAR,2022,CONTINUATION,23,0.2072072072072072,111
EXECUTABLE,12,2000,YEAR,2022,REVERSAL,20,0.18018018018018017,111
EXECUTABLE,12,2000,YEAR,2022,NO_EXPANSION,68,0.6126126126126126,111
EXECUTABLE,12,2000,YEAR,2022,AMBIGUOUS,0,0.0,111
EXECUTABLE,12,2000,HOUR_NY,10,CONTINUATION,7,0.21875,32
EXECUTABLE,12,2000,HOUR_NY,10,REVERSAL,9,0.28125,32
EXECUTABLE,12,2000,HOUR_NY,10,NO_EXPANSION,16,0.5,32
EXECUTABLE,12,2000,HOUR_NY,10,AMBIGUOUS,0,0.0,32
EXECUTABLE,12,2000,HOUR_NY,11,CONTINUATION,3,0.15789473684210525,19
EXECUTABLE,12,2000,HOUR_NY,11,REVERSAL,0,0.0,19
EXECUTABLE,12,2000,HOUR_NY,11,NO_EXPANSION,16,0.8421052631578947,19
EXECUTABLE,12,2000,HOUR_NY,11,AMBIGUOUS,0,0.0,19
EXECUTABLE,12,2000,HOUR_NY,12,CONTINUATION,1,0.1111111111111111,9
EXECUTABLE,12,2000,HOUR_NY,12,REVERSAL,1,0.1111111111111111,9
EXECUTABLE,12,2000,HOUR_NY,12,NO_EXPANSION,7,0.7777777777777778,9
EXECUTABLE,12,2000,HOUR_NY,12,AMBIGUOUS,0,0.0,9
EXECUTABLE,12,2000,HOUR_NY,13,CONTINUATION,0,0.0,6
EXECUTABLE,12,2000,HOUR_NY,13,REVERSAL,1,0.16666666666666666,6
EXECUTABLE,12,2000,HOUR_NY,13,NO_EXPANSION,5,0.8333333333333334,6
EXECUTABLE,12,2000,HOUR_NY,13,AMBIGUOUS,0,0.0,6
EXECUTABLE,12,2000,HOUR_NY,14,CONTINUATION,2,0.18181818181818182,11
EXECUTABLE,12,2000,HOUR_NY,14,REVERSAL,1,0.09090909090909091,11
EXECUTABLE,12,2000,HOUR_NY,14,NO_EXPANSION,8,0.7272727272727273,11
EXECUTABLE,12,2000,HOUR_NY,14,AMBIGUOUS,0,0.0,11
EXECUTABLE,12,2000,HOUR_NY,15,CONTINUATION,1,0.08333333333333333,12
EXECUTABLE,12,2000,HOUR_NY,15,REVERSAL,4,0.3333333333333333,12
EXECUTABLE,12,2000,HOUR_NY,15,NO_EXPANSION,7,0.5833333333333334,12
EXECUTABLE,12,2000,HOUR_NY,15,AMBIGUOUS,0,0.0,12
EXECUTABLE,12,2000,HOUR_NY,16,CONTINUATION,1,1.0,1
EXECUTABLE,12,2000,HOUR_NY,16,REVERSAL,0,0.0,1
EXECUTABLE,12,2000,HOUR_NY,16,NO_EXPANSION,0,0.0,1
EXECUTABLE,12,2000,HOUR_NY,16,AMBIGUOUS,0,0.0,1
EXECUTABLE,12,2000,HOUR_NY,9,CONTINUATION,8,0.38095238095238093,21
EXECUTABLE,12,2000,HOUR_NY,9,REVERSAL,4,0.19047619047619047,21
EXECUTABLE,12,2000,HOUR_NY,9,NO_EXPANSION,9,0.42857142857142855,21
EXECUTABLE,12,2000,HOUR_NY,9,AMBIGUOUS,0,0.0,21
EXECUTABLE,12,5000,ALL,ALL,CONTINUATION,35,0.3153153153153153,111
EXECUTABLE,12,5000,ALL,ALL,REVERSAL,31,0.27927927927927926,111
EXECUTABLE,12,5000,ALL,ALL,NO_EXPANSION,45,0.40540540540540543,111
EXECUTABLE,12,5000,ALL,ALL,AMBIGUOUS,0,0.0,111
EXECUTABLE,12,5000,SIDE,BUY,CONTINUATION,25,0.3787878787878788,66
EXECUTABLE,12,5000,SIDE,BUY,REVERSAL,17,0.25757575757575757,66
EXECUTABLE,12,5000,SIDE,BUY,NO_EXPANSION,24,0.36363636363636365,66
EXECUTABLE,12,5000,SIDE,BUY,AMBIGUOUS,0,0.0,66
EXECUTABLE,12,5000,SIDE,SELL,CONTINUATION,10,0.2222222222222222,45
EXECUTABLE,12,5000,SIDE,SELL,REVERSAL,14,0.3111111111111111,45
EXECUTABLE,12,5000,SIDE,SELL,NO_EXPANSION,21,0.4666666666666667,45
EXECUTABLE,12,5000,SIDE,SELL,AMBIGUOUS,0,0.0,45
EXECUTABLE,12,5000,SESSION,2022-08-01,CONTINUATION,7,0.28,25
EXECUTABLE,12,5000,SESSION,2022-08-01,REVERSAL,8,0.32,25
EXECUTABLE,12,5000,SESSION,2022-08-01,NO_EXPANSION,10,0.4,25
EXECUTABLE,12,5000,SESSION,2022-08-01,AMBIGUOUS,0,0.0,25
EXECUTABLE,12,5000,SESSION,2022-08-02,CONTINUATION,12,0.3870967741935484,31
EXECUTABLE,12,5000,SESSION,2022-08-02,REVERSAL,11,0.3548387096774194,31
EXECUTABLE,12,5000,SESSION,2022-08-02,NO_EXPANSION,8,0.25806451612903225,31
EXECUTABLE,12,5000,SESSION,2022-08-02,AMBIGUOUS,0,0.0,31
EXECUTABLE,12,5000,SESSION,2022-08-03,CONTINUATION,9,0.32142857142857145,28
EXECUTABLE,12,5000,SESSION,2022-08-03,REVERSAL,4,0.14285714285714285,28
EXECUTABLE,12,5000,SESSION,2022-08-03,NO_EXPANSION,15,0.5357142857142857,28
EXECUTABLE,12,5000,SESSION,2022-08-03,AMBIGUOUS,0,0.0,28
EXECUTABLE,12,5000,SESSION,2022-08-04,CONTINUATION,1,0.07692307692307693,13
EXECUTABLE,12,5000,SESSION,2022-08-04,REVERSAL,6,0.46153846153846156,13
EXECUTABLE,12,5000,SESSION,2022-08-04,NO_EXPANSION,6,0.46153846153846156,13
EXECUTABLE,12,5000,SESSION,2022-08-04,AMBIGUOUS,0,0.0,13
EXECUTABLE,12,5000,SESSION,2022-08-05,CONTINUATION,6,0.42857142857142855,14
EXECUTABLE,12,5000,SESSION,2022-08-05,REVERSAL,2,0.14285714285714285,14
EXECUTABLE,12,5000,SESSION,2022-08-05,NO_EXPANSION,6,0.42857142857142855,14
EXECUTABLE,12,5000,SESSION,2022-08-05,AMBIGUOUS,0,0.0,14
EXECUTABLE,12,5000,MONTH,2022-08,CONTINUATION,35,0.3153153153153153,111
EXECUTABLE,12,5000,MONTH,2022-08,REVERSAL,31,0.27927927927927926,111
EXECUTABLE,12,5000,MONTH,2022-08,NO_EXPANSION,45,0.40540540540540543,111
EXECUTABLE,12,5000,MONTH,2022-08,AMBIGUOUS,0,0.0,111
EXECUTABLE,12,5000,YEAR,2022,CONTINUATION,35,0.3153153153153153,111
EXECUTABLE,12,5000,YEAR,2022,REVERSAL,31,0.27927927927927926,111
EXECUTABLE,12,5000,YEAR,2022,NO_EXPANSION,45,0.40540540540540543,111
EXECUTABLE,12,5000,YEAR,2022,AMBIGUOUS,0,0.0,111
EXECUTABLE,12,5000,HOUR_NY,10,CONTINUATION,10,0.3125,32
EXECUTABLE,12,5000,HOUR_NY,10,REVERSAL,14,0.4375,32
EXECUTABLE,12,5000,HOUR_NY,10,NO_EXPANSION,8,0.25,32
EXECUTABLE,12,5000,HOUR_NY,10,AMBIGUOUS,0,0.0,32
EXECUTABLE,12,5000,HOUR_NY,11,CONTINUATION,4,0.21052631578947367,19
EXECUTABLE,12,5000,HOUR_NY,11,REVERSAL,0,0.0,19
EXECUTABLE,12,5000,HOUR_NY,11,NO_EXPANSION,15,0.7894736842105263,19
EXECUTABLE,12,5000,HOUR_NY,11,AMBIGUOUS,0,0.0,19
EXECUTABLE,12,5000,HOUR_NY,12,CONTINUATION,2,0.2222222222222222,9
EXECUTABLE,12,5000,HOUR_NY,12,REVERSAL,2,0.2222222222222222,9
EXECUTABLE,12,5000,HOUR_NY,12,NO_EXPANSION,5,0.5555555555555556,9
EXECUTABLE,12,5000,HOUR_NY,12,AMBIGUOUS,0,0.0,9
EXECUTABLE,12,5000,HOUR_NY,13,CONTINUATION,0,0.0,6
EXECUTABLE,12,5000,HOUR_NY,13,REVERSAL,1,0.16666666666666666,6
EXECUTABLE,12,5000,HOUR_NY,13,NO_EXPANSION,5,0.8333333333333334,6
EXECUTABLE,12,5000,HOUR_NY,13,AMBIGUOUS,0,0.0,6
EXECUTABLE,12,5000,HOUR_NY,14,CONTINUATION,2,0.18181818181818182,11
EXECUTABLE,12,5000,HOUR_NY,14,REVERSAL,3,0.2727272727272727,11
EXECUTABLE,12,5000,HOUR_NY,14,NO_EXPANSION,6,0.5454545454545454,11
EXECUTABLE,12,5000,HOUR_NY,14,AMBIGUOUS,0,0.0,11
EXECUTABLE,12,5000,HOUR_NY,15,CONTINUATION,3,0.25,12
EXECUTABLE,12,5000,HOUR_NY,15,REVERSAL,4,0.3333333333333333,12
EXECUTABLE,12,5000,HOUR_NY,15,NO_EXPANSION,5,0.4166666666666667,12
EXECUTABLE,12,5000,HOUR_NY,15,AMBIGUOUS,0,0.0,12
EXECUTABLE,12,5000,HOUR_NY,16,CONTINUATION,1,1.0,1
EXECUTABLE,12,5000,HOUR_NY,16,REVERSAL,0,0.0,1
EXECUTABLE,12,5000,HOUR_NY,16,NO_EXPANSION,0,0.0,1
EXECUTABLE,12,5000,HOUR_NY,16,AMBIGUOUS,0,0.0,1
EXECUTABLE,12,5000,HOUR_NY,9,CONTINUATION,13,0.6190476190476191,21
EXECUTABLE,12,5000,HOUR_NY,9,REVERSAL,7,0.3333333333333333,21
EXECUTABLE,12,5000,HOUR_NY,9,NO_EXPANSION,1,0.047619047619047616,21
EXECUTABLE,12,5000,HOUR_NY,9,AMBIGUOUS,0,0.0,21
EXECUTABLE,12,10000,ALL,ALL,CONTINUATION,48,0.43243243243243246,111
EXECUTABLE,12,10000,ALL,ALL,REVERSAL,36,0.32432432432432434,111
EXECUTABLE,12,10000,ALL,ALL,NO_EXPANSION,27,0.24324324324324326,111
EXECUTABLE,12,10000,ALL,ALL,AMBIGUOUS,0,0.0,111
EXECUTABLE,12,10000,SIDE,BUY,CONTINUATION,30,0.45454545454545453,66
EXECUTABLE,12,10000,SIDE,BUY,REVERSAL,18,0.2727272727272727,66
EXECUTABLE,12,10000,SIDE,BUY,NO_EXPANSION,18,0.2727272727272727,66
EXECUTABLE,12,10000,SIDE,BUY,AMBIGUOUS,0,0.0,66
EXECUTABLE,12,10000,SIDE,SELL,CONTINUATION,18,0.4,45
EXECUTABLE,12,10000,SIDE,SELL,REVERSAL,18,0.4,45
EXECUTABLE,12,10000,SIDE,SELL,NO_EXPANSION,9,0.2,45
EXECUTABLE,12,10000,SIDE,SELL,AMBIGUOUS,0,0.0,45
EXECUTABLE,12,10000,SESSION,2022-08-01,CONTINUATION,8,0.32,25
EXECUTABLE,12,10000,SESSION,2022-08-01,REVERSAL,10,0.4,25
EXECUTABLE,12,10000,SESSION,2022-08-01,NO_EXPANSION,7,0.28,25
EXECUTABLE,12,10000,SESSION,2022-08-01,AMBIGUOUS,0,0.0,25
EXECUTABLE,12,10000,SESSION,2022-08-02,CONTINUATION,15,0.4838709677419355,31
EXECUTABLE,12,10000,SESSION,2022-08-02,REVERSAL,12,0.3870967741935484,31
EXECUTABLE,12,10000,SESSION,2022-08-02,NO_EXPANSION,4,0.12903225806451613,31
EXECUTABLE,12,10000,SESSION,2022-08-02,AMBIGUOUS,0,0.0,31
EXECUTABLE,12,10000,SESSION,2022-08-03,CONTINUATION,13,0.4642857142857143,28
EXECUTABLE,12,10000,SESSION,2022-08-03,REVERSAL,4,0.14285714285714285,28
EXECUTABLE,12,10000,SESSION,2022-08-03,NO_EXPANSION,11,0.39285714285714285,28
EXECUTABLE,12,10000,SESSION,2022-08-03,AMBIGUOUS,0,0.0,28
EXECUTABLE,12,10000,SESSION,2022-08-04,CONTINUATION,4,0.3076923076923077,13
EXECUTABLE,12,10000,SESSION,2022-08-04,REVERSAL,6,0.46153846153846156,13
EXECUTABLE,12,10000,SESSION,2022-08-04,NO_EXPANSION,3,0.23076923076923078,13
EXECUTABLE,12,10000,SESSION,2022-08-04,AMBIGUOUS,0,0.0,13
EXECUTABLE,12,10000,SESSION,2022-08-05,CONTINUATION,8,0.5714285714285714,14
EXECUTABLE,12,10000,SESSION,2022-08-05,REVERSAL,4,0.2857142857142857,14
EXECUTABLE,12,10000,SESSION,2022-08-05,NO_EXPANSION,2,0.14285714285714285,14
EXECUTABLE,12,10000,SESSION,2022-08-05,AMBIGUOUS,0,0.0,14
EXECUTABLE,12,10000,MONTH,2022-08,CONTINUATION,48,0.43243243243243246,111
EXECUTABLE,12,10000,MONTH,2022-08,REVERSAL,36,0.32432432432432434,111
EXECUTABLE,12,10000,MONTH,2022-08,NO_EXPANSION,27,0.24324324324324326,111
EXECUTABLE,12,10000,MONTH,2022-08,AMBIGUOUS,0,0.0,111
EXECUTABLE,12,10000,YEAR,2022,CONTINUATION,48,0.43243243243243246,111
EXECUTABLE,12,10000,YEAR,2022,REVERSAL,36,0.32432432432432434,111
EXECUTABLE,12,10000,YEAR,2022,NO_EXPANSION,27,0.24324324324324326,111
EXECUTABLE,12,10000,YEAR,2022,AMBIGUOUS,0,0.0,111
EXECUTABLE,12,10000,HOUR_NY,10,CONTINUATION,13,0.40625,32
EXECUTABLE,12,10000,HOUR_NY,10,REVERSAL,16,0.5,32
EXECUTABLE,12,10000,HOUR_NY,10,NO_EXPANSION,3,0.09375,32
EXECUTABLE,12,10000,HOUR_NY,10,AMBIGUOUS,0,0.0,32
EXECUTABLE,12,10000,HOUR_NY,11,CONTINUATION,8,0.42105263157894735,19
EXECUTABLE,12,10000,HOUR_NY,11,REVERSAL,1,0.05263157894736842,19
EXECUTABLE,12,10000,HOUR_NY,11,NO_EXPANSION,10,0.5263157894736842,19
EXECUTABLE,12,10000,HOUR_NY,11,AMBIGUOUS,0,0.0,19
EXECUTABLE,12,10000,HOUR_NY,12,CONTINUATION,4,0.4444444444444444,9
EXECUTABLE,12,10000,HOUR_NY,12,REVERSAL,3,0.3333333333333333,9
EXECUTABLE,12,10000,HOUR_NY,12,NO_EXPANSION,2,0.2222222222222222,9
EXECUTABLE,12,10000,HOUR_NY,12,AMBIGUOUS,0,0.0,9
EXECUTABLE,12,10000,HOUR_NY,13,CONTINUATION,3,0.5,6
EXECUTABLE,12,10000,HOUR_NY,13,REVERSAL,1,0.16666666666666666,6
EXECUTABLE,12,10000,HOUR_NY,13,NO_EXPANSION,2,0.3333333333333333,6
EXECUTABLE,12,10000,HOUR_NY,13,AMBIGUOUS,0,0.0,6
EXECUTABLE,12,10000,HOUR_NY,14,CONTINUATION,2,0.18181818181818182,11
EXECUTABLE,12,10000,HOUR_NY,14,REVERSAL,3,0.2727272727272727,11
EXECUTABLE,12,10000,HOUR_NY,14,NO_EXPANSION,6,0.5454545454545454,11
EXECUTABLE,12,10000,HOUR_NY,14,AMBIGUOUS,0,0.0,11
EXECUTABLE,12,10000,HOUR_NY,15,CONTINUATION,4,0.3333333333333333,12
EXECUTABLE,12,10000,HOUR_NY,15,REVERSAL,5,0.4166666666666667,12
EXECUTABLE,12,10000,HOUR_NY,15,NO_EXPANSION,3,0.25,12
EXECUTABLE,12,10000,HOUR_NY,15,AMBIGUOUS,0,0.0,12
EXECUTABLE,12,10000,HOUR_NY,16,CONTINUATION,1,1.0,1
EXECUTABLE,12,10000,HOUR_NY,16,REVERSAL,0,0.0,1
EXECUTABLE,12,10000,HOUR_NY,16,NO_EXPANSION,0,0.0,1
EXECUTABLE,12,10000,HOUR_NY,16,AMBIGUOUS,0,0.0,1
EXECUTABLE,12,10000,HOUR_NY,9,CONTINUATION,13,0.6190476190476191,21
EXECUTABLE,12,10000,HOUR_NY,9,REVERSAL,7,0.3333333333333333,21
EXECUTABLE,12,10000,HOUR_NY,9,NO_EXPANSION,1,0.047619047619047616,21
EXECUTABLE,12,10000,HOUR_NY,9,AMBIGUOUS,0,0.0,21
EXECUTABLE,16,500,ALL,ALL,CONTINUATION,4,0.036036036036036036,111
EXECUTABLE,16,500,ALL,ALL,REVERSAL,4,0.036036036036036036,111
EXECUTABLE,16,500,ALL,ALL,NO_EXPANSION,103,0.9279279279279279,111
EXECUTABLE,16,500,ALL,ALL,AMBIGUOUS,0,0.0,111
EXECUTABLE,16,500,SIDE,BUY,CONTINUATION,2,0.030303030303030304,66
EXECUTABLE,16,500,SIDE,BUY,REVERSAL,4,0.06060606060606061,66
EXECUTABLE,16,500,SIDE,BUY,NO_EXPANSION,60,0.9090909090909091,66
EXECUTABLE,16,500,SIDE,BUY,AMBIGUOUS,0,0.0,66
EXECUTABLE,16,500,SIDE,SELL,CONTINUATION,2,0.044444444444444446,45
EXECUTABLE,16,500,SIDE,SELL,REVERSAL,0,0.0,45
EXECUTABLE,16,500,SIDE,SELL,NO_EXPANSION,43,0.9555555555555556,45
EXECUTABLE,16,500,SIDE,SELL,AMBIGUOUS,0,0.0,45
EXECUTABLE,16,500,SESSION,2022-08-01,CONTINUATION,1,0.04,25
EXECUTABLE,16,500,SESSION,2022-08-01,REVERSAL,0,0.0,25
EXECUTABLE,16,500,SESSION,2022-08-01,NO_EXPANSION,24,0.96,25
EXECUTABLE,16,500,SESSION,2022-08-01,AMBIGUOUS,0,0.0,25
EXECUTABLE,16,500,SESSION,2022-08-02,CONTINUATION,1,0.03225806451612903,31
EXECUTABLE,16,500,SESSION,2022-08-02,REVERSAL,2,0.06451612903225806,31
EXECUTABLE,16,500,SESSION,2022-08-02,NO_EXPANSION,28,0.9032258064516129,31
EXECUTABLE,16,500,SESSION,2022-08-02,AMBIGUOUS,0,0.0,31
EXECUTABLE,16,500,SESSION,2022-08-03,CONTINUATION,1,0.03571428571428571,28
EXECUTABLE,16,500,SESSION,2022-08-03,REVERSAL,1,0.03571428571428571,28
EXECUTABLE,16,500,SESSION,2022-08-03,NO_EXPANSION,26,0.9285714285714286,28
EXECUTABLE,16,500,SESSION,2022-08-03,AMBIGUOUS,0,0.0,28
EXECUTABLE,16,500,SESSION,2022-08-04,CONTINUATION,1,0.07692307692307693,13
EXECUTABLE,16,500,SESSION,2022-08-04,REVERSAL,1,0.07692307692307693,13
EXECUTABLE,16,500,SESSION,2022-08-04,NO_EXPANSION,11,0.8461538461538461,13
EXECUTABLE,16,500,SESSION,2022-08-04,AMBIGUOUS,0,0.0,13
EXECUTABLE,16,500,SESSION,2022-08-05,CONTINUATION,0,0.0,14
EXECUTABLE,16,500,SESSION,2022-08-05,REVERSAL,0,0.0,14
EXECUTABLE,16,500,SESSION,2022-08-05,NO_EXPANSION,14,1.0,14
EXECUTABLE,16,500,SESSION,2022-08-05,AMBIGUOUS,0,0.0,14
EXECUTABLE,16,500,MONTH,2022-08,CONTINUATION,4,0.036036036036036036,111
EXECUTABLE,16,500,MONTH,2022-08,REVERSAL,4,0.036036036036036036,111
EXECUTABLE,16,500,MONTH,2022-08,NO_EXPANSION,103,0.9279279279279279,111
EXECUTABLE,16,500,MONTH,2022-08,AMBIGUOUS,0,0.0,111
EXECUTABLE,16,500,YEAR,2022,CONTINUATION,4,0.036036036036036036,111
EXECUTABLE,16,500,YEAR,2022,REVERSAL,4,0.036036036036036036,111
EXECUTABLE,16,500,YEAR,2022,NO_EXPANSION,103,0.9279279279279279,111
EXECUTABLE,16,500,YEAR,2022,AMBIGUOUS,0,0.0,111
EXECUTABLE,16,500,HOUR_NY,10,CONTINUATION,2,0.0625,32
EXECUTABLE,16,500,HOUR_NY,10,REVERSAL,2,0.0625,32
EXECUTABLE,16,500,HOUR_NY,10,NO_EXPANSION,28,0.875,32
EXECUTABLE,16,500,HOUR_NY,10,AMBIGUOUS,0,0.0,32
EXECUTABLE,16,500,HOUR_NY,11,CONTINUATION,1,0.05263157894736842,19
EXECUTABLE,16,500,HOUR_NY,11,REVERSAL,0,0.0,19
EXECUTABLE,16,500,HOUR_NY,11,NO_EXPANSION,18,0.9473684210526315,19
EXECUTABLE,16,500,HOUR_NY,11,AMBIGUOUS,0,0.0,19
EXECUTABLE,16,500,HOUR_NY,12,CONTINUATION,0,0.0,9
EXECUTABLE,16,500,HOUR_NY,12,REVERSAL,1,0.1111111111111111,9
EXECUTABLE,16,500,HOUR_NY,12,NO_EXPANSION,8,0.8888888888888888,9
EXECUTABLE,16,500,HOUR_NY,12,AMBIGUOUS,0,0.0,9
EXECUTABLE,16,500,HOUR_NY,13,CONTINUATION,0,0.0,6
EXECUTABLE,16,500,HOUR_NY,13,REVERSAL,0,0.0,6
EXECUTABLE,16,500,HOUR_NY,13,NO_EXPANSION,6,1.0,6
EXECUTABLE,16,500,HOUR_NY,13,AMBIGUOUS,0,0.0,6
EXECUTABLE,16,500,HOUR_NY,14,CONTINUATION,1,0.09090909090909091,11
EXECUTABLE,16,500,HOUR_NY,14,REVERSAL,0,0.0,11
EXECUTABLE,16,500,HOUR_NY,14,NO_EXPANSION,10,0.9090909090909091,11
EXECUTABLE,16,500,HOUR_NY,14,AMBIGUOUS,0,0.0,11
EXECUTABLE,16,500,HOUR_NY,15,CONTINUATION,0,0.0,12
EXECUTABLE,16,500,HOUR_NY,15,REVERSAL,1,0.08333333333333333,12
EXECUTABLE,16,500,HOUR_NY,15,NO_EXPANSION,11,0.9166666666666666,12
EXECUTABLE,16,500,HOUR_NY,15,AMBIGUOUS,0,0.0,12
EXECUTABLE,16,500,HOUR_NY,16,CONTINUATION,0,0.0,1
EXECUTABLE,16,500,HOUR_NY,16,REVERSAL,0,0.0,1
EXECUTABLE,16,500,HOUR_NY,16,NO_EXPANSION,1,1.0,1
EXECUTABLE,16,500,HOUR_NY,16,AMBIGUOUS,0,0.0,1
EXECUTABLE,16,500,HOUR_NY,9,CONTINUATION,0,0.0,21
EXECUTABLE,16,500,HOUR_NY,9,REVERSAL,0,0.0,21
EXECUTABLE,16,500,HOUR_NY,9,NO_EXPANSION,21,1.0,21
EXECUTABLE,16,500,HOUR_NY,9,AMBIGUOUS,0,0.0,21
EXECUTABLE,16,1000,ALL,ALL,CONTINUATION,6,0.05405405405405406,111
EXECUTABLE,16,1000,ALL,ALL,REVERSAL,7,0.06306306306306306,111
EXECUTABLE,16,1000,ALL,ALL,NO_EXPANSION,98,0.8828828828828829,111
EXECUTABLE,16,1000,ALL,ALL,AMBIGUOUS,0,0.0,111
EXECUTABLE,16,1000,SIDE,BUY,CONTINUATION,2,0.030303030303030304,66
EXECUTABLE,16,1000,SIDE,BUY,REVERSAL,5,0.07575757575757576,66
EXECUTABLE,16,1000,SIDE,BUY,NO_EXPANSION,59,0.8939393939393939,66
EXECUTABLE,16,1000,SIDE,BUY,AMBIGUOUS,0,0.0,66
EXECUTABLE,16,1000,SIDE,SELL,CONTINUATION,4,0.08888888888888889,45
EXECUTABLE,16,1000,SIDE,SELL,REVERSAL,2,0.044444444444444446,45
EXECUTABLE,16,1000,SIDE,SELL,NO_EXPANSION,39,0.8666666666666667,45
EXECUTABLE,16,1000,SIDE,SELL,AMBIGUOUS,0,0.0,45
EXECUTABLE,16,1000,SESSION,2022-08-01,CONTINUATION,2,0.08,25
EXECUTABLE,16,1000,SESSION,2022-08-01,REVERSAL,0,0.0,25
EXECUTABLE,16,1000,SESSION,2022-08-01,NO_EXPANSION,23,0.92,25
EXECUTABLE,16,1000,SESSION,2022-08-01,AMBIGUOUS,0,0.0,25
EXECUTABLE,16,1000,SESSION,2022-08-02,CONTINUATION,1,0.03225806451612903,31
EXECUTABLE,16,1000,SESSION,2022-08-02,REVERSAL,5,0.16129032258064516,31
EXECUTABLE,16,1000,SESSION,2022-08-02,NO_EXPANSION,25,0.8064516129032258,31
EXECUTABLE,16,1000,SESSION,2022-08-02,AMBIGUOUS,0,0.0,31
EXECUTABLE,16,1000,SESSION,2022-08-03,CONTINUATION,2,0.07142857142857142,28
EXECUTABLE,16,1000,SESSION,2022-08-03,REVERSAL,1,0.03571428571428571,28
EXECUTABLE,16,1000,SESSION,2022-08-03,NO_EXPANSION,25,0.8928571428571429,28
EXECUTABLE,16,1000,SESSION,2022-08-03,AMBIGUOUS,0,0.0,28
EXECUTABLE,16,1000,SESSION,2022-08-04,CONTINUATION,1,0.07692307692307693,13
EXECUTABLE,16,1000,SESSION,2022-08-04,REVERSAL,1,0.07692307692307693,13
EXECUTABLE,16,1000,SESSION,2022-08-04,NO_EXPANSION,11,0.8461538461538461,13
EXECUTABLE,16,1000,SESSION,2022-08-04,AMBIGUOUS,0,0.0,13
EXECUTABLE,16,1000,SESSION,2022-08-05,CONTINUATION,0,0.0,14
EXECUTABLE,16,1000,SESSION,2022-08-05,REVERSAL,0,0.0,14
EXECUTABLE,16,1000,SESSION,2022-08-05,NO_EXPANSION,14,1.0,14
EXECUTABLE,16,1000,SESSION,2022-08-05,AMBIGUOUS,0,0.0,14
EXECUTABLE,16,1000,MONTH,2022-08,CONTINUATION,6,0.05405405405405406,111
EXECUTABLE,16,1000,MONTH,2022-08,REVERSAL,7,0.06306306306306306,111
EXECUTABLE,16,1000,MONTH,2022-08,NO_EXPANSION,98,0.8828828828828829,111
EXECUTABLE,16,1000,MONTH,2022-08,AMBIGUOUS,0,0.0,111
EXECUTABLE,16,1000,YEAR,2022,CONTINUATION,6,0.05405405405405406,111
EXECUTABLE,16,1000,YEAR,2022,REVERSAL,7,0.06306306306306306,111
EXECUTABLE,16,1000,YEAR,2022,NO_EXPANSION,98,0.8828828828828829,111
EXECUTABLE,16,1000,YEAR,2022,AMBIGUOUS,0,0.0,111
EXECUTABLE,16,1000,HOUR_NY,10,CONTINUATION,4,0.125,32
EXECUTABLE,16,1000,HOUR_NY,10,REVERSAL,4,0.125,32
EXECUTABLE,16,1000,HOUR_NY,10,NO_EXPANSION,24,0.75,32
EXECUTABLE,16,1000,HOUR_NY,10,AMBIGUOUS,0,0.0,32
EXECUTABLE,16,1000,HOUR_NY,11,CONTINUATION,1,0.05263157894736842,19
EXECUTABLE,16,1000,HOUR_NY,11,REVERSAL,0,0.0,19
EXECUTABLE,16,1000,HOUR_NY,11,NO_EXPANSION,18,0.9473684210526315,19
EXECUTABLE,16,1000,HOUR_NY,11,AMBIGUOUS,0,0.0,19
EXECUTABLE,16,1000,HOUR_NY,12,CONTINUATION,0,0.0,9
EXECUTABLE,16,1000,HOUR_NY,12,REVERSAL,1,0.1111111111111111,9
EXECUTABLE,16,1000,HOUR_NY,12,NO_EXPANSION,8,0.8888888888888888,9
EXECUTABLE,16,1000,HOUR_NY,12,AMBIGUOUS,0,0.0,9
EXECUTABLE,16,1000,HOUR_NY,13,CONTINUATION,0,0.0,6
EXECUTABLE,16,1000,HOUR_NY,13,REVERSAL,0,0.0,6
EXECUTABLE,16,1000,HOUR_NY,13,NO_EXPANSION,6,1.0,6
EXECUTABLE,16,1000,HOUR_NY,13,AMBIGUOUS,0,0.0,6
EXECUTABLE,16,1000,HOUR_NY,14,CONTINUATION,1,0.09090909090909091,11
EXECUTABLE,16,1000,HOUR_NY,14,REVERSAL,0,0.0,11
EXECUTABLE,16,1000,HOUR_NY,14,NO_EXPANSION,10,0.9090909090909091,11
EXECUTABLE,16,1000,HOUR_NY,14,AMBIGUOUS,0,0.0,11
EXECUTABLE,16,1000,HOUR_NY,15,CONTINUATION,0,0.0,12
EXECUTABLE,16,1000,HOUR_NY,15,REVERSAL,2,0.16666666666666666,12
EXECUTABLE,16,1000,HOUR_NY,15,NO_EXPANSION,10,0.8333333333333334,12
EXECUTABLE,16,1000,HOUR_NY,15,AMBIGUOUS,0,0.0,12
EXECUTABLE,16,1000,HOUR_NY,16,CONTINUATION,0,0.0,1
EXECUTABLE,16,1000,HOUR_NY,16,REVERSAL,0,0.0,1
EXECUTABLE,16,1000,HOUR_NY,16,NO_EXPANSION,1,1.0,1
EXECUTABLE,16,1000,HOUR_NY,16,AMBIGUOUS,0,0.0,1
EXECUTABLE,16,1000,HOUR_NY,9,CONTINUATION,0,0.0,21
