family,date,year,half,side,entry_utc,entry,risk_ticks,gross_ticks,net_ticks,net_R,mae_ticks,exit_reason,trailing_activated,fixed_net_ticks,fixed_net_R,fixed_exit_reason
A_CROSS_ACCEPTANCE_RETEST,2024-05-13,2024,2024-H1,SHORT,2024-05-13T13:33:20+00:00,18311.5,51.5,37.5,33.5,0.6504854368932039,-14.0,STOP,True,47.5,0.9223300970873787,TARGET
A_CROSS_ACCEPTANCE_RETEST,2024-05-15,2024,2024-H1,LONG,2024-05-15T13:32:55+00:00,18519.25,56.5,-56.5,-60.5,-1.0707964601769913,-57.0,STOP,False,-60.5,-1.0707964601769913,STOP
A_CROSS_ACCEPTANCE_RETEST,2024-06-04,2024,2024-H1,SHORT,2024-06-04T13:32:01+00:00,18624.5,59.0,118.0,114.0,1.9322033898305084,-41.0,TARGET,True,55.0,0.9322033898305084,TARGET
A_CROSS_ACCEPTANCE_RETEST,2024-06-10,2024,2024-H1,SHORT,2024-06-10T13:31:31+00:00,18979.75,33.0,-33.0,-37.0,-1.121212121212121,-34.0,STOP,False,-37.0,-1.121212121212121,STOP
A_CROSS_ACCEPTANCE_RETEST,2024-06-11,2024,2024-H1,SHORT,2024-06-11T13:31:40+00:00,19049.0,43.0,-43.0,-47.0,-1.0930232558139534,-51.0,STOP,False,-47.0,-1.0930232558139534,STOP
A_CROSS_ACCEPTANCE_RETEST,2024-07-01,2024,2024-H2,LONG,2024-07-01T13:31:20+00:00,19975.0,65.0,-65.0,-69.0,-1.0615384615384615,-68.0,STOP,False,-69.0,-1.0615384615384615,STOP
A_CROSS_ACCEPTANCE_RETEST,2024-07-03,2024,2024-H2,LONG,2024-07-03T13:31:37+00:00,20246.5,64.5,9.5,5.5,0.08527131782945736,-5.0,STOP,True,60.5,0.937984496124031,TARGET
A_CROSS_ACCEPTANCE_RETEST,2024-07-12,2024,2024-H2,LONG,2024-07-12T13:31:13+00:00,20461.0,65.0,-65.0,-69.0,-1.0615384615384615,-72.0,STOP,False,-69.0,-1.0615384615384615,STOP
A_CROSS_ACCEPTANCE_RETEST,2024-07-30,2024,2024-H2,LONG,2024-07-30T13:32:41+00:00,19294.0,80.0,-80.0,-84.0,-1.05,-85.0,STOP,False,-84.0,-1.05,STOP
A_CROSS_ACCEPTANCE_RETEST,2024-08-01,2024,2024-H2,LONG,2024-08-01T13:31:56+00:00,19541.0,50.5,-50.5,-54.5,-1.0792079207920793,-58.0,STOP,False,-54.5,-1.0792079207920793,STOP
A_CROSS_ACCEPTANCE_RETEST,2024-08-27,2024,2024-H2,SHORT,2024-08-27T13:32:13+00:00,19508.25,49.5,10.5,6.5,0.13131313131313133,-46.0,STOP,True,45.5,0.9191919191919192,TARGET
A_CROSS_ACCEPTANCE_RETEST,2024-09-04,2024,2024-H2,LONG,2024-09-04T13:31:25+00:00,18887.0,54.5,-54.5,-58.5,-1.073394495412844,-69.0,STOP,False,-58.5,-1.073394495412844,STOP
A_CROSS_ACCEPTANCE_RETEST,2024-09-17,2024,2024-H2,LONG,2024-09-17T13:31:25+00:00,19582.5,69.0,-69.0,-73.0,-1.0579710144927537,-71.0,STOP,False,-73.0,-1.0579710144927537,STOP
A_CROSS_ACCEPTANCE_RETEST,2024-09-18,2024,2024-H2,SHORT,2024-09-18T13:33:20+00:00,19475.5,47.5,46.5,42.5,0.8947368421052632,-32.0,STOP,True,43.5,0.9157894736842105,TARGET
A_CROSS_ACCEPTANCE_RETEST,2024-09-19,2024,2024-H2,SHORT,2024-09-19T13:31:35+00:00,19792.75,67.0,-67.0,-71.0,-1.0597014925373134,-69.0,STOP,False,-71.0,-1.0597014925373134,STOP
A_CROSS_ACCEPTANCE_RETEST,2024-10-01,2024,2024-H2,SHORT,2024-10-01T13:32:00+00:00,20247.75,37.5,75.0,71.0,1.8933333333333333,-20.0,TARGET,True,33.5,0.8933333333333333,TARGET
A_CROSS_ACCEPTANCE_RETEST,2024-10-02,2024,2024-H2,SHORT,2024-10-02T13:31:11+00:00,19920.25,51.5,-51.5,-55.5,-1.0776699029126213,-58.0,STOP,False,-55.5,-1.0776699029126213,STOP
A_CROSS_ACCEPTANCE_RETEST,2024-10-07,2024,2024-H2,SHORT,2024-10-07T13:32:26+00:00,20134.5,53.5,4.0,0.0,0.0,-18.0,STOP,True,49.5,0.9252336448598131,TARGET
A_CROSS_ACCEPTANCE_RETEST,2024-10-18,2024,2024-H2,SHORT,2024-10-18T13:31:48+00:00,20436.0,68.5,-68.5,-72.5,-1.0583941605839415,-73.0,STOP,False,-72.5,-1.0583941605839415,STOP
A_CROSS_ACCEPTANCE_RETEST,2024-11-07,2024,2024-H2,LONG,2024-11-07T14:32:41+00:00,21035.25,68.0,-68.0,-72.0,-1.0588235294117647,-68.0,STOP,False,-72.0,-1.0588235294117647,STOP
A_CROSS_ACCEPTANCE_RETEST,2024-11-18,2024,2024-H2,SHORT,2024-11-18T14:31:14+00:00,20531.25,60.0,-60.0,-64.0,-1.0666666666666667,-66.0,STOP,False,-64.0,-1.0666666666666667,STOP
A_CROSS_ACCEPTANCE_RETEST,2024-12-03,2024,2024-H2,SHORT,2024-12-03T14:31:07+00:00,21138.25,57.0,-57.0,-61.0,-1.0701754385964912,-64.0,STOP,False,-61.0,-1.0701754385964912,STOP
A_CROSS_ACCEPTANCE_RETEST,2024-12-12,2024,2024-H2,SHORT,2024-12-12T14:31:55+00:00,21672.5,50.0,16.0,12.0,0.24,-28.0,STOP,True,46.0,0.92,TARGET
A_CROSS_ACCEPTANCE_RETEST,2024-12-19,2024,2024-H2,LONG,2024-12-19T14:32:30+00:00,21403.25,71.0,-71.0,-75.0,-1.056338028169014,-82.0,STOP,False,-75.0,-1.056338028169014,STOP
A_CROSS_ACCEPTANCE_RETEST,2025-01-02,2025,2025-H1,LONG,2025-01-02T14:31:14+00:00,21351.25,63.5,-63.5,-67.5,-1.062992125984252,-68.0,STOP,False,-67.5,-1.062992125984252,STOP
A_CROSS_ACCEPTANCE_RETEST,2025-01-16,2025,2025-H1,SHORT,2025-01-16T14:32:09+00:00,21461.5,75.0,150.0,146.0,1.9466666666666668,-43.0,TARGET,True,71.0,0.9466666666666667,TARGET
A_CROSS_ACCEPTANCE_RETEST,2025-01-21,2025,2025-H1,SHORT,2025-01-21T14:32:25+00:00,21686.75,68.0,-68.0,-72.0,-1.0588235294117647,-68.0,STOP,False,-72.0,-1.0588235294117647,STOP
A_CROSS_ACCEPTANCE_RETEST,2025-01-29,2025,2025-H1,SHORT,2025-01-29T14:31:10+00:00,21578.25,57.5,115.0,111.0,1.9304347826086956,-34.0,TARGET,True,53.5,0.9304347826086956,TARGET
A_CROSS_ACCEPTANCE_RETEST,2025-02-05,2025,2025-H1,SHORT,2025-02-05T14:31:10+00:00,21533.5,49.5,-49.5,-53.5,-1.0808080808080809,-52.0,STOP,False,-53.5,-1.0808080808080809,STOP
A_CROSS_ACCEPTANCE_RETEST,2025-02-24,2025,2025-H1,LONG,2025-02-24T14:31:57+00:00,21758.0,56.5,113.0,109.0,1.9292035398230087,-5.0,TARGET,True,52.5,0.9292035398230089,TARGET
A_CROSS_ACCEPTANCE_RETEST,2025-05-01,2025,2025-H1,SHORT,2025-05-01T13:31:36+00:00,19955.5,76.0,152.0,148.0,1.9473684210526316,-8.0,TARGET,True,72.0,0.9473684210526315,TARGET
A_CROSS_ACCEPTANCE_RETEST,2025-05-02,2025,2025-H1,LONG,2025-05-02T13:31:57+00:00,20105.25,65.5,13.5,9.5,0.1450381679389313,-21.0,STOP,True,61.5,0.9389312977099237,TARGET
A_CROSS_ACCEPTANCE_RETEST,2025-05-06,2025,2025-H1,LONG,2025-05-06T13:31:57+00:00,19814.5,72.5,44.5,40.5,0.5586206896551724,-8.0,STOP,True,68.5,0.9448275862068966,TARGET
A_CROSS_ACCEPTANCE_RETEST,2025-05-07,2025,2025-H1,LONG,2025-05-07T13:31:36+00:00,19902.75,73.0,4.0,0.0,0.0,-27.0,STOP,True,69.0,0.9452054794520548,TARGET
A_CROSS_ACCEPTANCE_RETEST,2025-05-21,2025,2025-H1,LONG,2025-05-21T13:31:17+00:00,21306.25,61.5,123.0,119.0,1.934959349593496,-4.0,TARGET,True,57.5,0.9349593495934959,TARGET
A_CROSS_ACCEPTANCE_RETEST,2025-05-28,2025,2025-H1,SHORT,2025-05-28T13:31:34+00:00,21496.0,53.5,-53.5,-57.5,-1.074766355140187,-58.0,STOP,False,-57.5,-1.074766355140187,STOP
A_CROSS_ACCEPTANCE_RETEST,2025-06-04,2025,2025-H1,LONG,2025-06-04T13:31:16+00:00,21744.5,56.0,112.0,108.0,1.9285714285714286,-49.0,TARGET,True,52.0,0.9285714285714286,TARGET
A_CROSS_ACCEPTANCE_RETEST,2025-06-05,2025,2025-H1,SHORT,2025-06-05T13:33:31+00:00,21802.75,79.5,5.5,1.5,0.018867924528301886,-56.0,STOP,True,75.5,0.949685534591195,TARGET
A_CROSS_ACCEPTANCE_RETEST,2025-06-06,2025,2025-H1,LONG,2025-06-06T13:31:20+00:00,21811.0,49.5,-49.5,-53.5,-1.0808080808080809,-50.0,STOP,False,-53.5,-1.0808080808080809,STOP
A_CROSS_ACCEPTANCE_RETEST,2025-06-09,2025,2025-H1,SHORT,2025-06-09T13:31:53+00:00,21789.75,53.0,20.0,16.0,0.3018867924528302,-35.0,STOP,True,49.0,0.9245283018867925,TARGET
A_CROSS_ACCEPTANCE_RETEST,2025-06-11,2025,2025-H1,SHORT,2025-06-11T13:31:30+00:00,21997.75,55.0,110.0,106.0,1.9272727272727272,-17.0,TARGET,True,51.0,0.9272727272727272,TARGET
A_CROSS_ACCEPTANCE_RETEST,2025-06-26,2025,2025-H1,SHORT,2025-06-26T13:31:33+00:00,22541.5,51.5,-51.5,-55.5,-1.0776699029126213,-65.0,STOP,False,-55.5,-1.0776699029126213,STOP
A_CROSS_ACCEPTANCE_RETEST,2025-06-30,2025,2025-H1,SHORT,2025-06-30T13:31:59+00:00,22849.0,56.0,112.0,108.0,1.9285714285714286,-14.0,TARGET,True,52.0,0.9285714285714286,TARGET
A_CROSS_ACCEPTANCE_RETEST,2025-07-09,2025,2025-H2,LONG,2025-07-09T13:31:23+00:00,23006.25,60.0,120.0,116.0,1.9333333333333333,-39.0,TARGET,True,56.0,0.9333333333333333,TARGET
A_CROSS_ACCEPTANCE_RETEST,2025-08-12,2025,2025-H2,SHORT,2025-08-12T13:32:03+00:00,23722.0,57.0,-57.0,-61.0,-1.0701754385964912,-59.0,STOP,False,-61.0,-1.0701754385964912,STOP
A_CROSS_ACCEPTANCE_RETEST,2025-08-13,2025,2025-H2,LONG,2025-08-13T13:32:05+00:00,24049.5,42.0,14.0,10.0,0.23809523809523808,-17.0,STOP,True,38.0,0.9047619047619048,TARGET
A_CROSS_ACCEPTANCE_RETEST,2025-08-14,2025,2025-H2,SHORT,2025-08-14T13:31:07+00:00,23843.0,66.5,-66.5,-70.5,-1.0601503759398496,-73.0,STOP,False,-70.5,-1.0601503759398496,STOP
A_CROSS_ACCEPTANCE_RETEST,2025-08-26,2025,2025-H2,LONG,2025-08-26T13:31:21+00:00,23490.75,48.5,28.5,24.5,0.5051546391752577,-16.0,STOP,True,44.5,0.9175257731958762,TARGET
A_CROSS_ACCEPTANCE_RETEST,2025-09-16,2025,2025-H2,SHORT,2025-09-16T13:34:54+00:00,24328.25,57.0,23.0,19.0,0.3333333333333333,-25.0,STOP,True,53.0,0.9298245614035088,TARGET
A_CROSS_ACCEPTANCE_RETEST,2025-09-18,2025,2025-H2,LONG,2025-09-18T13:32:08+00:00,24448.25,78.0,4.0,0.0,0.0,-53.0,STOP,True,74.0,0.9487179487179487,TARGET
A_CROSS_ACCEPTANCE_RETEST,2025-10-03,2025,2025-H2,LONG,2025-10-03T13:33:13+00:00,25149.75,65.5,-65.5,-69.5,-1.0610687022900764,-68.0,STOP,False,-69.5,-1.0610687022900764,STOP
A_CROSS_ACCEPTANCE_RETEST,2025-10-07,2025,2025-H2,LONG,2025-10-07T13:32:38+00:00,25239.75,47.5,-47.5,-51.5,-1.0842105263157895,-58.0,STOP,False,-51.5,-1.0842105263157895,STOP
A_CROSS_ACCEPTANCE_RETEST,2025-10-23,2025,2025-H2,SHORT,2025-10-23T13:31:23+00:00,25012.0,50.0,4.0,0.0,0.0,-25.0,STOP,True,46.0,0.92,TARGET
A_CROSS_ACCEPTANCE_RETEST,2025-10-24,2025,2025-H2,SHORT,2025-10-24T13:31:48+00:00,25433.25,68.0,-68.0,-72.0,-1.0588235294117647,-70.0,STOP,False,-72.0,-1.0588235294117647,STOP
A_CROSS_ACCEPTANCE_RETEST,2025-10-29,2025,2025-H2,LONG,2025-10-29T13:33:44+00:00,26289.0,49.0,-49.0,-53.0,-1.0816326530612246,-51.0,STOP,False,-53.0,-1.0816326530612246,STOP
A_CROSS_ACCEPTANCE_RETEST,2025-12-02,2025,2025-H2,LONG,2025-12-02T14:32:27+00:00,25501.25,57.0,46.0,42.0,0.7368421052631579,-26.0,STOP,True,53.0,0.9298245614035088,TARGET
A_CROSS_ACCEPTANCE_RETEST,2025-12-22,2025,2025-H2,LONG,2025-12-22T14:32:22+00:00,25785.0,61.5,-61.5,-65.5,-1.065040650406504,-63.0,STOP,False,-65.5,-1.065040650406504,STOP
A_CROSS_ACCEPTANCE_RETEST,2026-02-24,2026,2026-H1,SHORT,2026-02-24T14:31:31+00:00,24787.5,79.5,55.5,51.5,0.6477987421383647,-7.0,STOP,True,75.5,0.949685534591195,TARGET
A_CROSS_ACCEPTANCE_RETEST,2026-03-27,2026,2026-H1,SHORT,2026-03-27T13:31:32+00:00,23629.25,70.5,141.0,137.0,1.9432624113475176,-9.0,TARGET,True,66.5,0.9432624113475178,TARGET
B_FAILED_RECLAIM_CROSS_REBREAK,2022-04-25,2022,2022-H1,SHORT,2022-04-25T13:31:06+00:00,13270.25,37.0,-37.0,-41.0,-1.1081081081081081,-38.0,STOP,False,-41.0,-1.1081081081081081,STOP
B_FAILED_RECLAIM_CROSS_REBREAK,2022-04-26,2022,2022-H1,SHORT,2022-04-26T13:31:44+00:00,13405.0,38.0,30.0,26.0,0.6842105263157895,-28.0,STOP,True,34.0,0.8947368421052632,TARGET
B_FAILED_RECLAIM_CROSS_REBREAK,2022-05-03,2022,2022-H1,SHORT,2022-05-03T13:31:43+00:00,13008.75,80.0,-80.0,-84.0,-1.05,-84.0,STOP,False,-84.0,-1.05,STOP
B_FAILED_RECLAIM_CROSS_REBREAK,2022-05-05,2022,2022-H1,SHORT,2022-05-05T13:31:28+00:00,13315.0,28.0,-28.0,-32.0,-1.1428571428571428,-44.0,STOP,False,-32.0,-1.1428571428571428,STOP
B_FAILED_RECLAIM_CROSS_REBREAK,2022-05-09,2022,2022-H1,LONG,2022-05-09T13:31:08+00:00,12487.0,44.0,-44.0,-48.0,-1.0909090909090908,-52.0,STOP,False,-48.0,-1.0909090909090908,STOP
B_FAILED_RECLAIM_CROSS_REBREAK,2022-05-10,2022,2022-H1,LONG,2022-05-10T13:31:07+00:00,12545.5,43.0,-43.0,-47.0,-1.0930232558139534,-54.0,STOP,False,-47.0,-1.0930232558139534,STOP
B_FAILED_RECLAIM_CROSS_REBREAK,2022-05-16,2022,2022-H1,LONG,2022-05-16T13:31:11+00:00,12328.5,56.0,-56.0,-60.0,-1.0714285714285714,-57.0,STOP,False,-60.0,-1.0714285714285714,STOP
B_FAILED_RECLAIM_CROSS_REBREAK,2022-05-25,2022,2022-H1,LONG,2022-05-25T13:31:13+00:00,11758.0,64.0,-64.0,-68.0,-1.0625,-66.0,STOP,False,-68.0,-1.0625,STOP
B_FAILED_RECLAIM_CROSS_REBREAK,2022-05-26,2022,2022-H1,LONG,2022-05-26T13:31:12+00:00,11921.25,40.0,80.0,76.0,1.9,-29.0,TARGET,True,36.0,0.9,TARGET
B_FAILED_RECLAIM_CROSS_REBREAK,2022-06-09,2022,2022-H1,SHORT,2022-06-09T13:31:31+00:00,12526.75,46.0,-46.0,-50.0,-1.0869565217391304,-64.0,STOP,False,-50.0,-1.0869565217391304,STOP
B_FAILED_RECLAIM_CROSS_REBREAK,2022-06-13,2022,2022-H1,LONG,2022-06-13T13:31:12+00:00,11516.25,69.0,138.0,134.0,1.9420289855072463,-67.0,TARGET,True,65.0,0.9420289855072463,TARGET
B_FAILED_RECLAIM_CROSS_REBREAK,2022-06-16,2022,2022-H1,LONG,2022-06-16T13:31:13+00:00,11305.5,52.0,-52.0,-56.0,-1.0769230769230769,-56.0,STOP,False,-56.0,-1.0769230769230769,STOP
B_FAILED_RECLAIM_CROSS_REBREAK,2022-06-28,2022,2022-H1,LONG,2022-06-28T13:31:13+00:00,12089.75,27.0,15.0,11.0,0.4074074074074074,-29.0,STOP,True,23.0,0.8518518518518519,TARGET
B_FAILED_RECLAIM_CROSS_REBREAK,2022-07-01,2022,2022-H2,LONG,2022-07-01T13:31:14+00:00,11533.75,74.0,-74.0,-78.0,-1.054054054054054,-75.0,STOP,False,-78.0,-1.054054054054054,STOP
B_FAILED_RECLAIM_CROSS_REBREAK,2022-07-19,2022,2022-H2,SHORT,2022-07-19T13:32:44+00:00,12044.75,36.0,-36.0,-40.0,-1.1111111111111112,-41.0,STOP,False,-40.0,-1.1111111111111112,STOP
B_FAILED_RECLAIM_CROSS_REBREAK,2022-07-26,2022,2022-H2,SHORT,2022-07-26T13:31:13+00:00,12258.25,58.0,-58.0,-62.0,-1.0689655172413792,-59.0,STOP,False,-62.0,-1.0689655172413792,STOP
B_FAILED_RECLAIM_CROSS_REBREAK,2022-07-27,2022,2022-H2,SHORT,2022-07-27T13:32:16+00:00,12291.75,50.0,5.0,1.0,0.02,-35.0,STOP,True,46.0,0.92,TARGET
B_FAILED_RECLAIM_CROSS_REBREAK,2022-07-28,2022,2022-H2,LONG,2022-07-28T13:31:07+00:00,12639.0,37.0,4.0,0.0,0.0,-11.0,STOP,True,33.0,0.8918918918918919,TARGET
B_FAILED_RECLAIM_CROSS_REBREAK,2022-07-29,2022,2022-H2,LONG,2022-07-29T13:31:29+00:00,12820.75,43.0,-43.0,-47.0,-1.0930232558139534,-44.0,STOP,False,-47.0,-1.0930232558139534,STOP
B_FAILED_RECLAIM_CROSS_REBREAK,2022-08-01,2022,2022-H2,SHORT,2022-08-01T13:31:20+00:00,12882.25,69.0,53.0,49.0,0.7101449275362319,-35.0,STOP,True,65.0,0.9420289855072463,TARGET
B_FAILED_RECLAIM_CROSS_REBREAK,2022-08-03,2022,2022-H2,LONG,2022-08-03T13:31:13+00:00,13030.75,45.0,-45.0,-49.0,-1.0888888888888888,-50.0,STOP,False,-49.0,-1.0888888888888888,STOP
B_FAILED_RECLAIM_CROSS_REBREAK,2022-08-04,2022,2022-H2,SHORT,2022-08-04T13:31:36+00:00,13255.25,74.0,-74.0,-78.0,-1.054054054054054,-74.0,STOP,False,-78.0,-1.054054054054054,STOP
B_FAILED_RECLAIM_CROSS_REBREAK,2022-08-05,2022,2022-H2,LONG,2022-08-05T13:31:30+00:00,13160.25,73.0,-73.0,-77.0,-1.0547945205479452,-76.0,STOP,False,-77.0,-1.0547945205479452,STOP
B_FAILED_RECLAIM_CROSS_REBREAK,2022-08-08,2022,2022-H2,LONG,2022-08-08T13:31:07+00:00,13271.5,35.0,-35.0,-39.0,-1.1142857142857143,-35.0,STOP,False,-39.0,-1.1142857142857143,STOP
B_FAILED_RECLAIM_CROSS_REBREAK,2022-08-22,2022,2022-H2,LONG,2022-08-22T13:32:01+00:00,13090.5,71.0,-71.0,-75.0,-1.056338028169014,-86.0,STOP,False,-75.0,-1.056338028169014,STOP
B_FAILED_RECLAIM_CROSS_REBREAK,2022-08-23,2022,2022-H2,LONG,2022-08-23T13:32:22+00:00,12930.5,43.0,8.0,4.0,0.09302325581395349,-20.0,STOP,True,39.0,0.9069767441860465,TARGET
B_FAILED_RECLAIM_CROSS_REBREAK,2022-08-26,2022,2022-H2,SHORT,2022-08-26T13:31:08+00:00,13134.75,40.0,-40.0,-44.0,-1.1,-46.0,STOP,False,-44.0,-1.1,STOP
B_FAILED_RECLAIM_CROSS_REBREAK,2022-09-01,2022,2022-H2,SHORT,2022-09-01T13:31:41+00:00,12157.5,56.0,12.0,8.0,0.14285714285714285,-24.0,STOP,True,52.0,0.9285714285714286,TARGET
B_FAILED_RECLAIM_CROSS_REBREAK,2022-09-09,2022,2022-H2,LONG,2022-09-09T13:31:54+00:00,12443.5,43.0,86.0,82.0,1.9069767441860466,-20.0,TARGET,True,39.0,0.9069767441860465,TARGET
B_FAILED_RECLAIM_CROSS_REBREAK,2022-09-12,2022,2022-H2,LONG,2022-09-12T13:32:02+00:00,12664.75,61.0,23.0,19.0,0.3114754098360656,-6.0,STOP,True,57.0,0.9344262295081968,TARGET
B_FAILED_RECLAIM_CROSS_REBREAK,2022-09-13,2022,2022-H2,LONG,2022-09-13T13:31:15+00:00,12393.75,28.0,56.0,52.0,1.8571428571428572,-6.0,TARGET,True,24.0,0.8571428571428571,TARGET
B_FAILED_RECLAIM_CROSS_REBREAK,2022-09-14,2022,2022-H2,SHORT,2022-09-14T13:31:05+00:00,12072.5,24.0,-24.0,-28.0,-1.1666666666666667,-39.0,STOP,False,-28.0,-1.1666666666666667,STOP
B_FAILED_RECLAIM_CROSS_REBREAK,2022-09-21,2022,2022-H2,LONG,2022-09-21T13:31:18+00:00,11974.75,22.0,-22.0,-26.0,-1.1818181818181819,-23.0,STOP,False,-26.0,-1.1818181818181819,STOP
B_FAILED_RECLAIM_CROSS_REBREAK,2022-09-30,2022,2022-H2,LONG,2022-09-30T13:31:12+00:00,11209.25,44.0,-44.0,-48.0,-1.0909090909090908,-46.0,STOP,False,-48.0,-1.0909090909090908,STOP
B_FAILED_RECLAIM_CROSS_REBREAK,2022-10-04,2022,2022-H2,LONG,2022-10-04T13:32:49+00:00,11544.0,47.0,27.0,23.0,0.48936170212765956,-5.0,STOP,True,43.0,0.9148936170212766,TARGET
B_FAILED_RECLAIM_CROSS_REBREAK,2022-10-20,2022,2022-H2,LONG,2022-10-20T13:31:16+00:00,11143.75,49.0,22.0,18.0,0.3673469387755102,-16.0,STOP,True,45.0,0.9183673469387755,TARGET
B_FAILED_RECLAIM_CROSS_REBREAK,2022-10-25,2022,2022-H2,LONG,2022-10-25T13:31:21+00:00,11554.25,35.0,11.0,7.0,0.2,-9.0,STOP,True,31.0,0.8857142857142857,TARGET
B_FAILED_RECLAIM_CROSS_REBREAK,2022-10-27,2022,2022-H2,LONG,2022-10-27T13:31:47+00:00,11455.5,75.0,-75.0,-79.0,-1.0533333333333332,-98.0,STOP,False,-79.0,-1.0533333333333332,STOP
B_FAILED_RECLAIM_CROSS_REBREAK,2022-11-08,2022,2022-H2,SHORT,2022-11-08T14:31:20+00:00,11050.75,33.0,9.0,5.0,0.15151515151515152,-9.0,STOP,True,29.0,0.8787878787878788,TARGET
B_FAILED_RECLAIM_CROSS_REBREAK,2022-11-11,2022,2022-H2,SHORT,2022-11-11T14:31:09+00:00,11606.25,30.0,-30.0,-34.0,-1.1333333333333333,-46.0,STOP,False,-34.0,-1.1333333333333333,STOP
B_FAILED_RECLAIM_CROSS_REBREAK,2022-11-17,2022,2022-H2,LONG,2022-11-17T14:31:27+00:00,11573.25,40.0,9.0,5.0,0.125,-1.0,STOP,True,36.0,0.9,TARGET
B_FAILED_RECLAIM_CROSS_REBREAK,2022-11-18,2022,2022-H2,SHORT,2022-11-18T14:31:28+00:00,11797.25,49.0,98.0,94.0,1.9183673469387754,-2.0,TARGET,True,45.0,0.9183673469387755,TARGET
B_FAILED_RECLAIM_CROSS_REBREAK,2022-11-28,2022,2022-H2,LONG,2022-11-28T14:31:43+00:00,11727.75,24.0,48.0,44.0,1.8333333333333333,-5.0,TARGET,True,20.0,0.8333333333333334,TARGET
B_FAILED_RECLAIM_CROSS_REBREAK,2022-12-02,2022,2022-H2,LONG,2022-12-02T14:32:28+00:00,11894.5,79.0,5.0,1.0,0.012658227848101266,-14.0,STOP,True,75.0,0.9493670886075949,TARGET
B_FAILED_RECLAIM_CROSS_REBREAK,2022-12-05,2022,2022-H2,LONG,2022-12-05T14:31:49+00:00,11941.5,62.0,61.0,57.0,0.9193548387096774,-55.0,STOP,True,58.0,0.9354838709677419,TARGET
B_FAILED_RECLAIM_CROSS_REBREAK,2022-12-06,2022,2022-H2,SHORT,2022-12-06T14:31:21+00:00,11784.25,34.0,-34.0,-38.0,-1.1176470588235294,-34.0,STOP,False,-38.0,-1.1176470588235294,STOP
B_FAILED_RECLAIM_CROSS_REBREAK,2022-12-19,2022,2022-H2,SHORT,2022-12-19T14:31:09+00:00,11326.0,42.0,19.0,15.0,0.35714285714285715,-33.0,STOP,True,38.0,0.9047619047619048,TARGET
B_FAILED_RECLAIM_CROSS_REBREAK,2022-12-20,2022,2022-H2,SHORT,2022-12-20T14:31:03+00:00,11115.25,22.0,13.0,9.0,0.4090909090909091,-4.0,STOP,True,18.0,0.8181818181818182,TARGET
B_FAILED_RECLAIM_CROSS_REBREAK,2022-12-21,2022,2022-H2,SHORT,2022-12-21T14:31:53+00:00,11202.75,46.0,4.0,0.0,0.0,-7.0,STOP,True,42.0,0.9130434782608695,TARGET
B_FAILED_RECLAIM_CROSS_REBREAK,2022-12-22,2022,2022-H2,SHORT,2022-12-22T14:31:59+00:00,11181.75,50.0,40.0,36.0,0.72,-2.0,STOP,True,46.0,0.92,TARGET
B_FAILED_RECLAIM_CROSS_REBREAK,2022-12-27,2022,2022-H2,SHORT,2022-12-27T14:31:03+00:00,11030.25,30.0,29.0,25.0,0.8333333333333334,-17.0,STOP,True,26.0,0.8666666666666667,TARGET
B_FAILED_RECLAIM_CROSS_REBREAK,2023-01-05,2023,2023-H1,SHORT,2023-01-05T14:31:13+00:00,10899.25,37.0,74.0,70.0,1.8918918918918919,-36.0,TARGET,True,33.0,0.8918918918918919,TARGET
B_FAILED_RECLAIM_CROSS_REBREAK,2023-01-06,2023,2023-H1,SHORT,2023-01-06T14:31:12+00:00,10857.5,28.0,-28.0,-32.0,-1.1428571428571428,-37.0,STOP,False,-32.0,-1.1428571428571428,STOP
B_FAILED_RECLAIM_CROSS_REBREAK,2023-01-11,2023,2023-H1,SHORT,2023-01-11T14:31:57+00:00,11310.75,68.0,11.0,7.0,0.10294117647058823,-47.0,STOP,True,64.0,0.9411764705882353,TARGET
B_FAILED_RECLAIM_CROSS_REBREAK,2023-01-13,2023,2023-H1,LONG,2023-01-13T14:31:10+00:00,11444.75,28.0,17.0,13.0,0.4642857142857143,-2.0,STOP,True,24.0,0.8571428571428571,TARGET
B_FAILED_RECLAIM_CROSS_REBREAK,2023-01-18,2023,2023-H1,LONG,2023-01-18T14:31:27+00:00,11722.5,30.0,-30.0,-34.0,-1.1333333333333333,-40.0,STOP,False,-34.0,-1.1333333333333333,STOP
B_FAILED_RECLAIM_CROSS_REBREAK,2023-01-20,2023,2023-H1,SHORT,2023-01-20T14:31:21+00:00,11397.75,53.0,-53.0,-57.0,-1.0754716981132075,-56.0,STOP,False,-57.0,-1.0754716981132075,STOP
B_FAILED_RECLAIM_CROSS_REBREAK,2023-01-23,2023,2023-H1,SHORT,2023-01-23T14:31:15+00:00,11686.75,45.0,15.0,11.0,0.24444444444444444,-21.0,STOP,True,41.0,0.9111111111111111,TARGET
B_FAILED_RECLAIM_CROSS_REBREAK,2023-01-27,2023,2023-H1,LONG,2023-01-27T14:31:10+00:00,12071.25,38.0,32.0,28.0,0.7368421052631579,-36.0,STOP,True,34.0,0.8947368421052632,TARGET
B_FAILED_RECLAIM_CROSS_REBREAK,2023-01-31,2023,2023-H1,LONG,2023-01-31T14:31:25+00:00,12012.0,66.0,-66.0,-70.0,-1.0606060606060606,-66.0,STOP,False,-70.0,-1.0606060606060606,STOP
