Feriados de mercado excluidos (2): 2022-04-15, 2022-05-30
Fechas LVN: 50
Rango efectivo: 2022-04-04 -> 2022-06-14
Raw footprint: C:\Users\k_99_\Desktop\codding\data_footprint_generator\lvn_research_raw
Ventana Replay: 09:29-10:00 ET (X10)
Reporte final: C:\Users\k_99_\Desktop\codding\OpeningRangeSetup\EddiewareOpeningRangeSetup\EddiewareOpeningRangeSetup\outputs\lvn_or_strategy_replay\lvn_retest_DST_2022_early.xlsx
IMPORTANTE: chart NQ 1 minuto + Volume_Profile_Eddieware; strategy NO requerida.
[atas_guard] 1 procesos, 1 instancia(s) pesada(s). Nada que limpiar (1 instancia = OK).
Replay configurado automáticamente en 10x.
Rango: FROM 04/04/2022 09:29:00 a. m. | TO 04/04/2022 10:00:00 a. m.
Iniciando captura LVN X10 2022-04-04 (09:29-10:00)...

Replay iniciado (intento 1/3).                              

Esperando footprint+marker 2022-04-04: 00:00 / resta 15:00 | MISSING_FILES
Esperando footprint+marker 2022-04-04: 00:01 / resta 14:59 | MISSING_FILES
Esperando footprint+marker 2022-04-04: 00:02 / resta 14:58 | MISSING_FILES
Esperando footprint+marker 2022-04-04: 00:03 / resta 14:57 | MISSING_FILES
Esperando footprint+marker 2022-04-04: 00:04 / resta 14:56 | MISSING_FILES
Esperando footprint+marker 2022-04-04: 01:55 / resta 13:05 | MISSING_FILES
Esperando footprint+marker 2022-04-04: 01:56 / resta 13:04 | MISSING_FILES
Esperando footprint+marker 2022-04-04: 01:57 / resta 13:03 | MISSING_FILES
Esperando footprint+marker 2022-04-04: 01:58 / resta 13:02 | MISSING_FILES
Esperando footprint+marker 2022-04-04: 01:59 / resta 13:01 | MISSING_FILES
Esperando footprint+marker 2022-04-04: 02:00 / resta 13:00 | MISSING_FILES
Esperando footprint+marker 2022-04-04: 02:01 / resta 12:59 | MISSING_FILES
Esperando footprint+marker 2022-04-04: 02:02 / resta 12:58 | MISSING_FILES
Esperando footprint+marker 2022-04-04: 02:03 / resta 12:57 | MISSING_FILES
Esperando footprint+marker 2022-04-04: 02:04 / resta 12:56 | MISSING_FILES
Esperando footprint+marker 2022-04-04: 02:05 / resta 12:55 | MISSING_FILES
Esperando footprint+marker 2022-04-04: 02:06 / resta 12:54 | MISSING_FILES
Esperando footprint+marker 2022-04-04: 02:07 / resta 12:53 | MISSING_FILES
Esperando footprint+marker 2022-04-04: 02:08 / resta 12:52 | MISSING_FILES
Esperando footprint+marker 2022-04-04: 02:09 / resta 12:51 | MISSING_FILES
Esperando footprint+marker 2022-04-04: 02:10 / resta 12:50 | MISSING_FILES
Esperando footprint+marker 2022-04-04: 02:11 / resta 12:49 | MISSING_FILES
Esperando footprint+marker 2022-04-04: 02:12 / resta 12:48 | MISSING_FILES
Esperando footprint+marker 2022-04-04: 02:13 / resta 12:47 | MISSING_FILES
Esperando footprint+marker 2022-04-04: 02:14 / resta 12:46 | MISSING_FILES
Esperando footprint+marker 2022-04-04: 02:15 / resta 12:45 | MISSING_FILES
Esperando footprint+marker 2022-04-04: 02:16 / resta 12:44 | MISSING_FILES
Esperando footprint+marker 2022-04-04: 02:17 / resta 12:43 | MISSING_FILES
Esperando footprint+marker 2022-04-04: 02:18 / resta 12:42 | MISSING_FILES
Esperando footprint+marker 2022-04-04: 02:19 / resta 12:41 | MISSING_FILES
Esperando footprint+marker 2022-04-04: 02:20 / resta 12:40 | MISSING_FILES
Esperando footprint+marker 2022-04-04: 02:21 / resta 12:39 | MISSING_FILES
Esperando footprint+marker 2022-04-04: 02:22 / resta 12:38 | MISSING_FILES
Esperando footprint+marker 2022-04-04: 02:23 / resta 12:37 | MISSING_FILES
Esperando footprint+marker 2022-04-04: 02:24 / resta 12:36 | MISSING_FILES
Esperando footprint+marker 2022-04-04: 02:25 / resta 12:35 | MISSING_FILES
Esperando footprint+marker 2022-04-04: 02:26 / resta 12:34 | MISSING_FILES
Esperando footprint+marker 2022-04-04: 02:27 / resta 12:33 | MISSING_FILES
Esperando footprint+marker 2022-04-04: 02:28 / resta 12:32 | MISSING_FILES
Esperando footprint+marker 2022-04-04: 02:29 / resta 12:31 | MISSING_FILES
Esperando footprint+marker 2022-04-04: 02:30 / resta 12:30 | MISSING_FILES
Esperando footprint+marker 2022-04-04: 02:31 / resta 12:29 | MISSING_FILES
Esperando footprint+marker 2022-04-04: 02:32 / resta 12:28 | MISSING_FILES
Esperando footprint+marker 2022-04-04: 02:33 / resta 12:27 | MISSING_FILES
Esperando footprint+marker 2022-04-04: 02:34 / resta 12:26 | MISSING_FILES
Esperando footprint+marker 2022-04-04: 02:35 / resta 12:25 | MISSING_FILES
Esperando footprint+marker 2022-04-04: 02:36 / resta 12:24 | MISSING_FILES
Esperando footprint+marker 2022-04-04: 02:37 / resta 12:23 | MISSING_FILES
Esperando footprint+marker 2022-04-04: 02:38 / resta 12:22 | MISSING_FILES
Esperando footprint+marker 2022-04-04: 02:39 / resta 12:21 | MISSING_FILES
Esperando footprint+marker 2022-04-04: 02:40 / resta 12:20 | MISSING_FILES
Esperando footprint+marker 2022-04-04: 02:41 / resta 12:19 | MISSING_FILES
Esperando footprint+marker 2022-04-04: 02:42 / resta 12:18 | MISSING_FILES
Esperando footprint+marker 2022-04-04: 02:43 / resta 12:17 | MISSING_FILES
Esperando footprint+marker 2022-04-04: 02:44 / resta 12:16 | MISSING_FILES
Esperando footprint+marker 2022-04-04: 02:45 / resta 12:15 | MISSING_FILES
Esperando footprint+marker 2022-04-04: 02:46 / resta 12:14 | MISSING_FILES
Esperando footprint+marker 2022-04-04: 02:47 / resta 12:13 | MISSING_FILES
Esperando footprint+marker 2022-04-04: 02:48 / resta 12:12 | MISSING_FILES
Esperando footprint+marker 2022-04-04: 02:49 / resta 12:11 | MISSING_FILES
Esperando footprint+marker 2022-04-04: 02:50 / resta 12:10 | MISSING_FILES
Esperando footprint+marker 2022-04-04: 02:51 / resta 12:09 | MISSING_FILES
Esperando footprint+marker 2022-04-04: 02:52 / resta 12:08 | MISSING_FILES
Esperando footprint+marker 2022-04-04: 02:53 / resta 12:07 | MISSING_FILES
Esperando footprint+marker 2022-04-04: 02:54 / resta 12:06 | MISSING_FILES
Esperando footprint+marker 2022-04-04: 02:55 / resta 12:05 | MISSING_FILES
Esperando footprint+marker 2022-04-04: 02:56 / resta 12:04 | MISSING_FILES
Esperando footprint+marker 2022-04-04: 02:57 / resta 12:03 | MISSING_FILES
Esperando footprint+marker 2022-04-04: 02:58 / resta 12:02 | MISSING_FILES
Esperando footprint+marker 2022-04-04: 02:59 / resta 12:01 | MISSING_FILES
Esperando footprint+marker 2022-04-04: 03:00 / resta 12:00 | MISSING_FILES
Esperando footprint+marker 2022-04-04: 03:01 / resta 11:59 | MISSING_FILES
Esperando footprint+marker 2022-04-04: 03:02 / resta 11:58 | MISSING_FILES
Esperando footprint+marker 2022-04-04: 03:03 / resta 11:57 | MISSING_FILES
Esperando footprint+marker 2022-04-04: 03:04 / resta 11:56 | MISSING_FILES
Esperando footprint+marker 2022-04-04: 03:05 / resta 11:55 | MISSING_FILES
Esperando footprint+marker 2022-04-04: 03:06 / resta 11:54 | MISSING_FILES
Esperando footprint+marker 2022-04-04: 03:07 / resta 11:53 | MISSING_FILES
Esperando footprint+marker 2022-04-04: 03:08 / resta 11:52 | MISSING_FILES
Esperando footprint+marker 2022-04-04: 03:09 / resta 11:51 | MISSING_FILES
Esperando footprint+marker 2022-04-04: 03:10 / resta 11:50 | MISSING_FILES
Esperando footprint+marker 2022-04-04: 03:11 / resta 11:49 | MISSING_FILES
Esperando footprint+marker 2022-04-04: 03:12 / resta 11:48 | MISSING_FILES
Esperando footprint+marker 2022-04-04: 03:13 / resta 11:47 | MISSING_FILES
Esperando footprint+marker 2022-04-04: 03:14 / resta 11:46 | MISSING_FILES
Esperando footprint+marker 2022-04-04: 03:15 / resta 11:45 | MISSING_FILES
Esperando footprint+marker 2022-04-04: 03:16 / resta 11:44 | MISSING_FILES
Esperando footprint+marker 2022-04-04: 03:17 / resta 11:43 | MISSING_FILES
Esperando footprint+marker 2022-04-04: 03:18 / resta 11:42 | MISSING_FILES
Esperando footprint+marker 2022-04-04: 03:19 / resta 11:41 | MISSING_FILES
Esperando footprint+marker 2022-04-04: 03:20 / resta 11:40 | MISSING_FILES
Esperando footprint+marker 2022-04-04: 03:21 / resta 11:39 | MISSING_FILES
Esperando footprint+marker 2022-04-04: 03:22 / resta 11:38 | MISSING_FILES
Esperando footprint+marker 2022-04-04: 03:23 / resta 11:37 | MISSING_FILES
Esperando footprint+marker 2022-04-04: 03:24 / resta 11:36 | MISSING_FILES
Esperando footprint+marker 2022-04-04: 03:25 / resta 11:35 | MISSING_FILES
Esperando footprint+marker 2022-04-04: 03:26 / resta 11:34 | MISSING_FILES
Esperando footprint+marker 2022-04-04: 03:27 / resta 11:33 | MISSING_FILES
Esperando footprint+marker 2022-04-04: 03:28 / resta 11:32 | MISSING_FILES
Esperando footprint+marker 2022-04-04: 03:29 / resta 11:31 | MISSING_FILES
Esperando footprint+marker 2022-04-04: 03:30 / resta 11:30 | MISSING_FILES
Esperando footprint+marker 2022-04-04: 03:31 / resta 11:29 | MISSING_FILES
Esperando footprint+marker 2022-04-04: 03:32 / resta 11:28 | MISSING_FILES
Esperando footprint+marker 2022-04-04: 03:33 / resta 11:27 | MISSING_FILES
Esperando footprint+marker 2022-04-04: 03:34 / resta 11:26 | MISSING_FILES
Esperando footprint+marker 2022-04-04: 03:35 / resta 11:25 | MISSING_FILES
Esperando footprint+marker 2022-04-04: 03:36 / resta 11:24 | MISSING_FILES
Esperando footprint+marker 2022-04-04: 03:37 / resta 11:23 | MISSING_FILES
Esperando footprint+marker 2022-04-04: 03:38 / resta 11:22 | MISSING_FILES
Esperando footprint+marker 2022-04-04: 03:39 / resta 11:21 | MISSING_FILES
Esperando footprint+marker 2022-04-04: 03:40 / resta 11:20 | MISSING_FILES
Esperando footprint+marker 2022-04-04: 03:41 / resta 11:19 | MISSING_FILES
Esperando footprint+marker 2022-04-04: 03:42 / resta 11:18 | MISSING_FILES
Esperando footprint+marker 2022-04-04: 03:43 / resta 11:17 | MISSING_FILES
Esperando footprint+marker 2022-04-04: 03:44 / resta 11:16 | MISSING_FILES
Esperando footprint+marker 2022-04-04: 03:45 / resta 11:15 | MISSING_FILES
Esperando footprint+marker 2022-04-04: 03:46 / resta 11:14 | MISSING_FILES
Esperando footprint+marker 2022-04-04: 03:47 / resta 11:13 | MISSING_FILES
Esperando footprint+marker 2022-04-04: 03:48 / resta 11:12 | MISSING_FILES
Esperando footprint+marker 2022-04-04: 03:49 / resta 11:11 | MISSING_FILES
Esperando footprint+marker 2022-04-04: 03:50 / resta 11:10 | MISSING_FILES
Esperando footprint+marker 2022-04-04: 03:51 / resta 11:09 | MISSING_FILES
Esperando footprint+marker 2022-04-04: 03:52 / resta 11:08 | MISSING_FILES
Esperando footprint+marker 2022-04-04: 03:53 / resta 11:07 | MISSING_FILES
Esperando footprint+marker 2022-04-04: 03:54 / resta 11:06 | MISSING_FILES
Esperando footprint+marker 2022-04-04: 03:55 / resta 11:05 | MISSING_FILES
Esperando footprint+marker 2022-04-04: 03:56 / resta 11:04 | MISSING_FILES
Esperando footprint+marker 2022-04-04: 03:57 / resta 11:03 | MISSING_FILES
Esperando footprint+marker 2022-04-04: 03:58 / resta 11:02 | MISSING_FILES
Esperando footprint+marker 2022-04-04: 03:59 / resta 11:01 | MISSING_FILES
Esperando footprint+marker 2022-04-04: 04:00 / resta 11:00 | MISSING_FILES
Esperando footprint+marker 2022-04-04: 04:01 / resta 10:59 | MISSING_FILES
Esperando footprint+marker 2022-04-04: 04:02 / resta 10:58 | MISSING_FILES
Esperando footprint+marker 2022-04-04: 04:03 / resta 10:57 | MISSING_FILES
Esperando footprint+marker 2022-04-04: 04:04 / resta 10:56 | MISSING_FILES
Esperando footprint+marker 2022-04-04: 04:05 / resta 10:55 | MISSING_FILES
Esperando footprint+marker 2022-04-04: 04:06 / resta 10:54 | MISSING_FILES
Esperando footprint+marker 2022-04-04: 04:07 / resta 10:53 | MISSING_FILES
Esperando footprint+marker 2022-04-04: 04:08 / resta 10:52 | MISSING_FILES
Esperando footprint+marker 2022-04-04: 04:09 / resta 10:51 | MISSING_FILES
Esperando footprint+marker 2022-04-04: 04:10 / resta 10:50 | MISSING_FILES
Esperando footprint+marker 2022-04-04: 04:11 / resta 10:49 | MISSING_FILES
Esperando footprint+marker 2022-04-04: 04:12 / resta 10:48 | MISSING_FILES
Esperando footprint+marker 2022-04-04: 04:13 / resta 10:47 | MISSING_FILES
Esperando footprint+marker 2022-04-04: 04:14 / resta 10:46 | MISSING_FILES
Esperando footprint+marker 2022-04-04: 04:15 / resta 10:45 | MISSING_FILES
Esperando footprint+marker 2022-04-04: 04:16 / resta 10:44 | MISSING_FILES
Esperando footprint+marker 2022-04-04: 04:17 / resta 10:43 | MISSING_FILES
Esperando footprint+marker 2022-04-04: 04:18 / resta 10:42 | MISSING_FILES
Esperando footprint+marker 2022-04-04: 04:19 / resta 10:41 | MISSING_FILES
Esperando footprint+marker 2022-04-04: 04:20 / resta 10:40 | MISSING_FILES
Esperando footprint+marker 2022-04-04: 04:21 / resta 10:39 | MISSING_FILES
Esperando footprint+marker 2022-04-04: 04:22 / resta 10:38 | MISSING_FILES
Esperando footprint+marker 2022-04-04: 04:23 / resta 10:37 | MISSING_FILES
Esperando footprint+marker 2022-04-04: 04:24 / resta 10:36 | MISSING_FILES
Esperando footprint+marker 2022-04-04: 04:25 / resta 10:35 | MISSING_FILES
Esperando footprint+marker 2022-04-04: 04:26 / resta 10:34 | MISSING_FILES
Esperando footprint+marker 2022-04-04: 04:27 / resta 10:33 | MISSING_FILES
Esperando footprint+marker 2022-04-04: 04:28 / resta 10:32 | MISSING_FILES
Esperando footprint+marker 2022-04-04: 04:29 / resta 10:31 | MISSING_FILES
Esperando footprint+marker 2022-04-04: 04:30 / resta 10:30 | MISSING_FILES
Esperando footprint+marker 2022-04-04: 04:31 / resta 10:29 | MISSING_FILES
Esperando footprint+marker 2022-04-04: 04:32 / resta 10:28 | MISSING_FILES
Esperando footprint+marker 2022-04-04: 04:33 / resta 10:27 | MISSING_FILES
Esperando footprint+marker 2022-04-04: 04:34 / resta 10:26 | MISSING_FILES
Esperando footprint+marker 2022-04-04: 04:35 / resta 10:25 | MISSING_FILES
Esperando footprint+marker 2022-04-04: 04:36 / resta 10:24 | MISSING_FILES
Esperando footprint+marker 2022-04-04: 04:37 / resta 10:23 | MISSING_FILES
Esperando footprint+marker 2022-04-04: 04:38 / resta 10:22 | MISSING_FILES
Esperando footprint+marker 2022-04-04: 04:39 / resta 10:21 | MISSING_FILES
Esperando footprint+marker 2022-04-04: 04:40 / resta 10:20 | MISSING_FILES
Esperando footprint+marker 2022-04-04: 04:41 / resta 10:19 | MISSING_FILES
Esperando footprint+marker 2022-04-04: 04:42 / resta 10:18 | MISSING_FILES
Esperando footprint+marker 2022-04-04: 04:43 / resta 10:17 | MISSING_FILES
Esperando footprint+marker 2022-04-04: 04:44 / resta 10:16 | MISSING_FILES
Esperando footprint+marker 2022-04-04: 04:45 / resta 10:15 | MISSING_FILES
Esperando footprint+marker 2022-04-04: 04:46 / resta 10:14 | MISSING_FILES
Esperando footprint+marker 2022-04-04: 04:47 / resta 10:13 | MISSING_FILES
Esperando footprint+marker 2022-04-04: 04:48 / resta 10:12 | MISSING_FILES
Esperando footprint+marker 2022-04-04: 04:49 / resta 10:11 | MISSING_FILES
Esperando footprint+marker 2022-04-04: 04:50 / resta 10:10 | MISSING_FILES
Esperando footprint+marker 2022-04-04: 04:51 / resta 10:09 | MISSING_FILES
Esperando footprint+marker 2022-04-04: 04:52 / resta 10:08 | MISSING_FILES
Esperando footprint+marker 2022-04-04: 04:53 / resta 10:07 | MISSING_FILES
Esperando footprint+marker 2022-04-04: 04:54 / resta 10:06 | MISSING_FILES
Esperando footprint+marker 2022-04-04: 04:55 / resta 10:05 | MISSING_FILES
Esperando footprint+marker 2022-04-04: 04:56 / resta 10:04 | MISSING_FILES
Esperando footprint+marker 2022-04-04: 04:57 / resta 10:03 | MISSING_FILES
Esperando footprint+marker 2022-04-04: 04:58 / resta 10:02 | MISSING_FILES
Esperando footprint+marker 2022-04-04: 04:59 / resta 10:01 | MISSING_FILES
Esperando footprint+marker 2022-04-04: 05:00 / resta 10:00 | MISSING_FILES
Esperando footprint+marker 2022-04-04: 05:01 / resta 09:59 | MISSING_FILES
Esperando footprint+marker 2022-04-04: 05:02 / resta 09:58 | MISSING_FILES
Esperando footprint+marker 2022-04-04: 05:03 / resta 09:57 | MISSING_FILES
Esperando footprint+marker 2022-04-04: 05:04 / resta 09:56 | MISSING_FILES
Esperando footprint+marker 2022-04-04: 05:05 / resta 09:55 | MISSING_FILES
Esperando footprint+marker 2022-04-04: 05:06 / resta 09:54 | MISSING_FILES
Esperando footprint+marker 2022-04-04: 05:07 / resta 09:53 | MISSING_FILES
Esperando footprint+marker 2022-04-04: 05:08 / resta 09:52 | MISSING_FILES
Esperando footprint+marker 2022-04-04: 05:09 / resta 09:51 | MISSING_FILES
Esperando footprint+marker 2022-04-04: 05:10 / resta 09:50 | MISSING_FILES
Esperando footprint+marker 2022-04-04: 05:11 / resta 09:49 | MISSING_FILES
Esperando footprint+marker 2022-04-04: 05:12 / resta 09:48 | MISSING_FILES
Esperando footprint+marker 2022-04-04: 05:13 / resta 09:47 | MISSING_FILES
Esperando footprint+marker 2022-04-04: 05:14 / resta 09:46 | MISSING_FILES
Esperando footprint+marker 2022-04-04: 05:15 / resta 09:45 | MISSING_FILES
Esperando footprint+marker 2022-04-04: 05:16 / resta 09:44 | MISSING_FILES
