request_id,pilot_stage,selection_seed,selection_hash,fecha,year,BurstId,family_label_only,burst_side,burst_price,reference_level,burst_timestamp_utc,strategy_decision_timestamp_utc,strict_feature_cutoff_utc_exclusive,dataset,schema,symbols,stype_in,stype_out,resolved_instrument_id,resolved_raw_symbol,symbology_resolution_status,start_utc,end_utc_exclusive,causal_cutoff_utc_inclusive,requested_hours,require_snapshot,holiday_exclusion_pass,predictor_policy,same_millisecond_policy,event_packet_policy
NQ_MBO_SNAPSHOT_2022-06-08_LB_20220608_093102_SELL_0001,DISCOVERY_100,MBO_SNAPSHOT_PILOT_V1_20260723,5bcff685a0c12ad6376c1ff261ecb2b2b9f354885e77e831cb336d8cd119e876,2022-06-08,2022,LB_20220608_093102_SELL_0001,B_CLEAN_BREAKOUT,SELL,12648.75,12660.0,2022-06-08T13:31:02.000000Z,2022-06-08T13:31:03.007000Z,2022-06-08T13:31:03.007000Z,GLBX.MDP3,mbo,NQ.v.0,continuous,instrument_id,,,PENDING_METADATA_RESOLUTION,2022-06-08T00:00:00.000000Z,2022-06-08T13:31:03.007000Z,2022-06-08T13:31:03.006999999Z,13.517501944444444,True,True,PREDECISION_ONLY_NO_MFE_MAE_TP_SL_PNL,EXCLUDE_ENTIRE_DECISION_MILLISECOND,ONLY_F_LAST_COMPLETED_BEFORE_EXCLUSIVE_CUTOFF
NQ_MBO_SNAPSHOT_2022-06-13_LB_20220613_093107_SELL_0001,DISCOVERY_100,MBO_SNAPSHOT_PILOT_V1_20260723,337532b37415dd3f71b7683993f75f92598533dfc75b724f8fc5ee433445276f,2022-06-13,2022,LB_20220613_093107_SELL_0001,A_TRUE_ABSORPTION,SELL,11537.5,11493.75,2022-06-13T13:31:07.000000Z,2022-06-13T13:31:08.000000Z,2022-06-13T13:31:08.000000Z,GLBX.MDP3,mbo,NQ.v.0,continuous,instrument_id,,,PENDING_METADATA_RESOLUTION,2022-06-13T00:00:00.000000Z,2022-06-13T13:31:08.000000Z,2022-06-13T13:31:07.999999999Z,13.518888888888888,True,True,PREDECISION_ONLY_NO_MFE_MAE_TP_SL_PNL,EXCLUDE_ENTIRE_DECISION_MILLISECOND,ONLY_F_LAST_COMPLETED_BEFORE_EXCLUSIVE_CUTOFF
NQ_MBO_SNAPSHOT_2022-06-27_LB_20220627_093202_SELL_0001,DISCOVERY_100,MBO_SNAPSHOT_PILOT_V1_20260723,486d103a48a797e4a0569563d7e08afbc3e36405208cb3b0a23ce0228f9308d4,2022-06-27,2022,LB_20220627_093202_SELL_0001,B_CLEAN_BREAKOUT,SELL,12166.25,12173.75,2022-06-27T13:32:02.000000Z,2022-06-27T13:32:03.009000Z,2022-06-27T13:32:03.009000Z,GLBX.MDP3,mbo,NQ.v.0,continuous,instrument_id,,,PENDING_METADATA_RESOLUTION,2022-06-27T00:00:00.000000Z,2022-06-27T13:32:03.009000Z,2022-06-27T13:32:03.008999999Z,13.534169166666667,True,True,PREDECISION_ONLY_NO_MFE_MAE_TP_SL_PNL,EXCLUDE_ENTIRE_DECISION_MILLISECOND,ONLY_F_LAST_COMPLETED_BEFORE_EXCLUSIVE_CUTOFF
NQ_MBO_SNAPSHOT_2022-07-18_LB_20220718_093105_SELL_0001,DISCOVERY_100,MBO_SNAPSHOT_PILOT_V1_20260723,98443fc88071759d06e238815b4302da30c7688559dca2f7617da84a75608ad4,2022-07-18,2022,LB_20220718_093105_SELL_0001,C_MIXED_PATH,SELL,12096.25,12106.25,2022-07-18T13:31:05.000000Z,2022-07-18T13:31:06.004000Z,2022-07-18T13:31:06.004000Z,GLBX.MDP3,mbo,NQ.v.0,continuous,instrument_id,,,PENDING_METADATA_RESOLUTION,2022-07-18T00:00:00.000000Z,2022-07-18T13:31:06.004000Z,2022-07-18T13:31:06.003999999Z,13.518334444444445,True,True,PREDECISION_ONLY_NO_MFE_MAE_TP_SL_PNL,EXCLUDE_ENTIRE_DECISION_MILLISECOND,ONLY_F_LAST_COMPLETED_BEFORE_EXCLUSIVE_CUTOFF
NQ_MBO_SNAPSHOT_2022-07-19_LB_20220719_093600_SELL_0001,DISCOVERY_100,MBO_SNAPSHOT_PILOT_V1_20260723,6fabeefc52680ac881d8818a146133d35de9173f89e140573e90203e895cccaf,2022-07-19,2022,LB_20220719_093600_SELL_0001,C_MIXED_PATH,SELL,12028.75,12047.5,2022-07-19T13:36:00.000000Z,2022-07-19T13:36:01.015000Z,2022-07-19T13:36:01.015000Z,GLBX.MDP3,mbo,NQ.v.0,continuous,instrument_id,,,PENDING_METADATA_RESOLUTION,2022-07-19T00:00:00.000000Z,2022-07-19T13:36:01.015000Z,2022-07-19T13:36:01.014999999Z,13.600281944444445,True,True,PREDECISION_ONLY_NO_MFE_MAE_TP_SL_PNL,EXCLUDE_ENTIRE_DECISION_MILLISECOND,ONLY_F_LAST_COMPLETED_BEFORE_EXCLUSIVE_CUTOFF
NQ_MBO_SNAPSHOT_2022-07-20_LB_20220720_093414_BUY_0001,DISCOVERY_100,MBO_SNAPSHOT_PILOT_V1_20260723,f87a7dedd9b86aa31222edf989fe013c8fe929f908a2d570683f92eb6b6199e0,2022-07-20,2022,LB_20220720_093414_BUY_0001,B_CLEAN_BREAKOUT,BUY,12301.25,12298.75,2022-07-20T13:34:14.000000Z,2022-07-20T13:34:15.086000Z,2022-07-20T13:34:15.086000Z,GLBX.MDP3,mbo,NQ.v.0,continuous,instrument_id,,,PENDING_METADATA_RESOLUTION,2022-07-20T00:00:00.000000Z,2022-07-20T13:34:15.086000Z,2022-07-20T13:34:15.085999999Z,13.570857222222223,True,True,PREDECISION_ONLY_NO_MFE_MAE_TP_SL_PNL,EXCLUDE_ENTIRE_DECISION_MILLISECOND,ONLY_F_LAST_COMPLETED_BEFORE_EXCLUSIVE_CUTOFF
NQ_MBO_SNAPSHOT_2022-07-26_LB_20220726_093111_SELL_0001,DISCOVERY_100,MBO_SNAPSHOT_PILOT_V1_20260723,b7f636e027e264c152052b28e6f685c1dc35e65cc0c104bb64981ee87e41353c,2022-07-26,2022,LB_20220726_093111_SELL_0001,C_MIXED_PATH,SELL,12257.5,12270.0,2022-07-26T13:31:11.000000Z,2022-07-26T13:31:12.026000Z,2022-07-26T13:31:12.026000Z,GLBX.MDP3,mbo,NQ.v.0,continuous,instrument_id,,,PENDING_METADATA_RESOLUTION,2022-07-26T00:00:00.000000Z,2022-07-26T13:31:12.026000Z,2022-07-26T13:31:12.025999999Z,13.520007222222223,True,True,PREDECISION_ONLY_NO_MFE_MAE_TP_SL_PNL,EXCLUDE_ENTIRE_DECISION_MILLISECOND,ONLY_F_LAST_COMPLETED_BEFORE_EXCLUSIVE_CUTOFF
NQ_MBO_SNAPSHOT_2022-07-29_LB_20220729_093500_SELL_0001,DISCOVERY_100,MBO_SNAPSHOT_PILOT_V1_20260723,9d24fac4760fe7c33af6875bc5549b9c678f46e872970ace985f6bad22643b14,2022-07-29,2022,LB_20220729_093500_SELL_0001,B_CLEAN_BREAKOUT,SELL,12767.5,12788.75,2022-07-29T13:35:00.000000Z,2022-07-29T13:35:01.099000Z,2022-07-29T13:35:01.099000Z,GLBX.MDP3,mbo,NQ.v.0,continuous,instrument_id,,,PENDING_METADATA_RESOLUTION,2022-07-29T00:00:00.000000Z,2022-07-29T13:35:01.099000Z,2022-07-29T13:35:01.098999999Z,13.583638611111112,True,True,PREDECISION_ONLY_NO_MFE_MAE_TP_SL_PNL,EXCLUDE_ENTIRE_DECISION_MILLISECOND,ONLY_F_LAST_COMPLETED_BEFORE_EXCLUSIVE_CUTOFF
NQ_MBO_SNAPSHOT_2022-08-01_LB_20220801_093127_SELL_0001,DISCOVERY_100,MBO_SNAPSHOT_PILOT_V1_20260723,edec99f8cfb877d52925e7fc41a115ed3fdc9f2adf971c39eddf58a5ebcab665,2022-08-01,2022,LB_20220801_093127_SELL_0001,C_MIXED_PATH,SELL,12876.25,12892.5,2022-08-01T13:31:27.000000Z,2022-08-01T13:31:28.101000Z,2022-08-01T13:31:28.101000Z,GLBX.MDP3,mbo,NQ.v.0,continuous,instrument_id,,,PENDING_METADATA_RESOLUTION,2022-08-01T00:00:00.000000Z,2022-08-01T13:31:28.101000Z,2022-08-01T13:31:28.100999999Z,13.5244725,True,True,PREDECISION_ONLY_NO_MFE_MAE_TP_SL_PNL,EXCLUDE_ENTIRE_DECISION_MILLISECOND,ONLY_F_LAST_COMPLETED_BEFORE_EXCLUSIVE_CUTOFF
NQ_MBO_SNAPSHOT_2022-08-04_LB_20220804_093511_BUY_0001,DISCOVERY_100,MBO_SNAPSHOT_PILOT_V1_20260723,b23a8a689623e186ec9f56b459e86169790665e044824812a1addd7d196fb91d,2022-08-04,2022,LB_20220804_093511_BUY_0001,A_TRUE_ABSORPTION,BUY,13305.0,13278.75,2022-08-04T13:35:11.000000Z,2022-08-04T13:35:12.032000Z,2022-08-04T13:35:12.032000Z,GLBX.MDP3,mbo,NQ.v.0,continuous,instrument_id,,,PENDING_METADATA_RESOLUTION,2022-08-04T00:00:00.000000Z,2022-08-04T13:35:12.032000Z,2022-08-04T13:35:12.031999999Z,13.586675555555555,True,True,PREDECISION_ONLY_NO_MFE_MAE_TP_SL_PNL,EXCLUDE_ENTIRE_DECISION_MILLISECOND,ONLY_F_LAST_COMPLETED_BEFORE_EXCLUSIVE_CUTOFF
NQ_MBO_SNAPSHOT_2022-08-09_LB_20220809_093105_SELL_0001,DISCOVERY_100,MBO_SNAPSHOT_PILOT_V1_20260723,3b8295f7a9d22d291303af88c8bb7dd46a3e4a0d1a0faefe9ebb1ff9fb47e5af,2022-08-09,2022,LB_20220809_093105_SELL_0001,B_CLEAN_BREAKOUT,SELL,13072.5,13080.0,2022-08-09T13:31:05.000000Z,2022-08-09T13:31:06.048000Z,2022-08-09T13:31:06.048000Z,GLBX.MDP3,mbo,NQ.v.0,continuous,instrument_id,,,PENDING_METADATA_RESOLUTION,2022-08-09T00:00:00.000000Z,2022-08-09T13:31:06.048000Z,2022-08-09T13:31:06.047999999Z,13.518346666666668,True,True,PREDECISION_ONLY_NO_MFE_MAE_TP_SL_PNL,EXCLUDE_ENTIRE_DECISION_MILLISECOND,ONLY_F_LAST_COMPLETED_BEFORE_EXCLUSIVE_CUTOFF
NQ_MBO_SNAPSHOT_2022-08-15_LB_20220815_093300_BUY_0001,DISCOVERY_100,MBO_SNAPSHOT_PILOT_V1_20260723,6ee1c1fa372a40bdf883ff025e1899fde0c8935ba8d6ae90d63ad2f0b3724907,2022-08-15,2022,LB_20220815_093300_BUY_0001,B_CLEAN_BREAKOUT,BUY,13583.75,13566.25,2022-08-15T13:33:00.000000Z,2022-08-15T13:33:01.053000Z,2022-08-15T13:33:01.053000Z,GLBX.MDP3,mbo,NQ.v.0,continuous,instrument_id,,,PENDING_METADATA_RESOLUTION,2022-08-15T00:00:00.000000Z,2022-08-15T13:33:01.053000Z,2022-08-15T13:33:01.052999999Z,13.5502925,True,True,PREDECISION_ONLY_NO_MFE_MAE_TP_SL_PNL,EXCLUDE_ENTIRE_DECISION_MILLISECOND,ONLY_F_LAST_COMPLETED_BEFORE_EXCLUSIVE_CUTOFF
NQ_MBO_SNAPSHOT_2022-08-17_LB_20220817_093558_BUY_0001,DISCOVERY_100,MBO_SNAPSHOT_PILOT_V1_20260723,ed6ba0b63988ff342f028c0eccd797189b1301a407b00f10419a55e772fb7e1f,2022-08-17,2022,LB_20220817_093558_BUY_0001,A_TRUE_ABSORPTION,BUY,13561.25,13536.25,2022-08-17T13:35:58.000000Z,2022-08-17T13:35:59.026000Z,2022-08-17T13:35:59.026000Z,GLBX.MDP3,mbo,NQ.v.0,continuous,instrument_id,,,PENDING_METADATA_RESOLUTION,2022-08-17T00:00:00.000000Z,2022-08-17T13:35:59.026000Z,2022-08-17T13:35:59.025999999Z,13.599729444444444,True,True,PREDECISION_ONLY_NO_MFE_MAE_TP_SL_PNL,EXCLUDE_ENTIRE_DECISION_MILLISECOND,ONLY_F_LAST_COMPLETED_BEFORE_EXCLUSIVE_CUTOFF
NQ_MBO_SNAPSHOT_2022-08-31_LB_20220831_093400_SELL_0001,DISCOVERY_100,MBO_SNAPSHOT_PILOT_V1_20260723,084924b3c8bf0f485a80d2e7b0deff6872c43a740ef84af9d851307bea495349,2022-08-31,2022,LB_20220831_093400_SELL_0001,B_CLEAN_BREAKOUT,SELL,12430.0,12435.0,2022-08-31T13:34:00.000000Z,2022-08-31T13:34:01.039000Z,2022-08-31T13:34:01.039000Z,GLBX.MDP3,mbo,NQ.v.0,continuous,instrument_id,,,PENDING_METADATA_RESOLUTION,2022-08-31T00:00:00.000000Z,2022-08-31T13:34:01.039000Z,2022-08-31T13:34:01.038999999Z,13.566955277777778,True,True,PREDECISION_ONLY_NO_MFE_MAE_TP_SL_PNL,EXCLUDE_ENTIRE_DECISION_MILLISECOND,ONLY_F_LAST_COMPLETED_BEFORE_EXCLUSIVE_CUTOFF
NQ_MBO_SNAPSHOT_2022-09-01_LB_20220901_093124_SELL_0002,DISCOVERY_100,MBO_SNAPSHOT_PILOT_V1_20260723,eacc34171f237488e608c8b689656e16842abdc9ca4844da71d08c5856602e1b,2022-09-01,2022,LB_20220901_093124_SELL_0002,B_CLEAN_BREAKOUT,SELL,12158.75,12163.75,2022-09-01T13:31:24.000000Z,2022-09-01T13:31:25.053000Z,2022-09-01T13:31:25.053000Z,GLBX.MDP3,mbo,NQ.v.0,continuous,instrument_id,,,PENDING_METADATA_RESOLUTION,2022-09-01T00:00:00.000000Z,2022-09-01T13:31:25.053000Z,2022-09-01T13:31:25.052999999Z,13.523625833333334,True,True,PREDECISION_ONLY_NO_MFE_MAE_TP_SL_PNL,EXCLUDE_ENTIRE_DECISION_MILLISECOND,ONLY_F_LAST_COMPLETED_BEFORE_EXCLUSIVE_CUTOFF
NQ_MBO_SNAPSHOT_2022-09-06_LB_20220906_093405_BUY_0001,DISCOVERY_100,MBO_SNAPSHOT_PILOT_V1_20260723,cdefab0d8ee371c1033d0f0ba7a5c681d29f37c98e7ec612284345ebd52430ad,2022-09-06,2022,LB_20220906_093405_BUY_0001,C_MIXED_PATH,BUY,12106.25,12166.25,2022-09-06T13:34:05.000000Z,2022-09-06T13:34:06.074000Z,2022-09-06T13:34:06.074000Z,GLBX.MDP3,mbo,NQ.v.0,continuous,instrument_id,,,PENDING_METADATA_RESOLUTION,2022-09-06T00:00:00.000000Z,2022-09-06T13:34:06.074000Z,2022-09-06T13:34:06.073999999Z,13.56835388888889,True,True,PREDECISION_ONLY_NO_MFE_MAE_TP_SL_PNL,EXCLUDE_ENTIRE_DECISION_MILLISECOND,ONLY_F_LAST_COMPLETED_BEFORE_EXCLUSIVE_CUTOFF
NQ_MBO_SNAPSHOT_2022-09-28_LB_20220928_093328_SELL_0001,DISCOVERY_100,MBO_SNAPSHOT_PILOT_V1_20260723,a18dc81cf11419fe473cd80131abd7e217ac222b40eb4853bced2855d8ea2bb3,2022-09-28,2022,LB_20220928_093328_SELL_0001,B_CLEAN_BREAKOUT,SELL,11297.5,11307.5,2022-09-28T13:33:28.000000Z,2022-09-28T13:33:29.039000Z,2022-09-28T13:33:29.039000Z,GLBX.MDP3,mbo,NQ.v.0,continuous,instrument_id,,,PENDING_METADATA_RESOLUTION,2022-09-28T00:00:00.000000Z,2022-09-28T13:33:29.039000Z,2022-09-28T13:33:29.038999999Z,13.558066388888887,True,True,PREDECISION_ONLY_NO_MFE_MAE_TP_SL_PNL,EXCLUDE_ENTIRE_DECISION_MILLISECOND,ONLY_F_LAST_COMPLETED_BEFORE_EXCLUSIVE_CUTOFF
NQ_MBO_SNAPSHOT_2022-10-11_LB_20221011_093101_SELL_0001,DISCOVERY_100,MBO_SNAPSHOT_PILOT_V1_20260723,b3403fd967412a8cd783b71b5688307ea9c0fa6a6d59c896854ad497ec4ce069,2022-10-11,2022,LB_20221011_093101_SELL_0001,C_MIXED_PATH,SELL,10905.0,10911.25,2022-10-11T13:31:01.000000Z,2022-10-11T13:31:02.078000Z,2022-10-11T13:31:02.078000Z,GLBX.MDP3,mbo,NQ.v.0,continuous,instrument_id,,,PENDING_METADATA_RESOLUTION,2022-10-11T00:00:00.000000Z,2022-10-11T13:31:02.078000Z,2022-10-11T13:31:02.077999999Z,13.517243888888888,True,True,PREDECISION_ONLY_NO_MFE_MAE_TP_SL_PNL,EXCLUDE_ENTIRE_DECISION_MILLISECOND,ONLY_F_LAST_COMPLETED_BEFORE_EXCLUSIVE_CUTOFF
NQ_MBO_SNAPSHOT_2022-10-18_LB_20221018_093155_SELL_0001,DISCOVERY_100,MBO_SNAPSHOT_PILOT_V1_20260723,6349d692a2ada28b32c2a39c73c8a3ae26177d72c93438b5fdd33489762aef8e,2022-10-18,2022,LB_20221018_093155_SELL_0001,C_MIXED_PATH,SELL,11400.0,11402.5,2022-10-18T13:31:55.000000Z,2022-10-18T13:31:56.038000Z,2022-10-18T13:31:56.038000Z,GLBX.MDP3,mbo,NQ.v.0,continuous,instrument_id,,,PENDING_METADATA_RESOLUTION,2022-10-18T00:00:00.000000Z,2022-10-18T13:31:56.038000Z,2022-10-18T13:31:56.037999999Z,13.532232777777779,True,True,PREDECISION_ONLY_NO_MFE_MAE_TP_SL_PNL,EXCLUDE_ENTIRE_DECISION_MILLISECOND,ONLY_F_LAST_COMPLETED_BEFORE_EXCLUSIVE_CUTOFF
NQ_MBO_SNAPSHOT_2022-10-25_LB_20221025_093119_BUY_0001,DISCOVERY_100,MBO_SNAPSHOT_PILOT_V1_20260723,06df04894218405f61e7c71b52368299090a620850ada9e106ec445e426150b7,2022-10-25,2022,LB_20221025_093119_BUY_0001,B_CLEAN_BREAKOUT,BUY,11552.5,11548.75,2022-10-25T13:31:19.000000Z,2022-10-25T13:31:20.076000Z,2022-10-25T13:31:20.076000Z,GLBX.MDP3,mbo,NQ.v.0,continuous,instrument_id,,,PENDING_METADATA_RESOLUTION,2022-10-25T00:00:00.000000Z,2022-10-25T13:31:20.076000Z,2022-10-25T13:31:20.075999999Z,13.522243333333334,True,True,PREDECISION_ONLY_NO_MFE_MAE_TP_SL_PNL,EXCLUDE_ENTIRE_DECISION_MILLISECOND,ONLY_F_LAST_COMPLETED_BEFORE_EXCLUSIVE_CUTOFF
