family,date,year,half,side,entry_utc,entry,risk_ticks,gross_ticks,net_ticks,net_R,mae_ticks,exit_reason,trailing_activated,fixed_net_ticks,fixed_net_R,fixed_exit_reason,previous_date,prev_close,prev_range,current_open,gap,gap_over_prev_range
NORMALIZED_GAP_AND_GO,2022-11-09,2022,2022-H2,SHORT,2022-11-09T14:31:05+00:00,10995.5,47.0,12.0,8.0,0.1702127659574468,-11.0,STOP,True,43.0,0.9148936170212766,TARGET,2022-11-08,11094.25,302.5,11018.25,-76.0,-0.2512396694214876
NORMALIZED_GAP_AND_GO,2022-11-16,2022,2022-H2,SHORT,2022-11-16T14:31:20+00:00,11798.75,60.5,-60.5,-64.5,-1.0661157024793388,-78.0,STOP,False,-64.5,-1.0661157024793388,STOP,2022-11-15,11905.5,299.0,11823.75,-81.75,-0.2734113712374582
NORMALIZED_GAP_AND_GO,2022-12-22,2022,2022-H2,SHORT,2022-12-22T14:31:02+00:00,11188.25,40.5,81.0,77.0,1.9012345679012346,-22.0,TARGET,True,36.5,0.9012345679012346,TARGET,2022-12-21,11336.25,208.75,11203.0,-133.25,-0.6383233532934132
NORMALIZED_GAP_AND_GO,2022-12-30,2022,2022-H2,SHORT,2022-12-30T14:32:02+00:00,10897.25,63.0,-63.0,-67.0,-1.0634920634920635,-63.0,STOP,False,-67.0,-1.0634920634920635,STOP,2022-12-29,11032.0,215.0,10911.5,-120.5,-0.5604651162790698
NORMALIZED_GAP_AND_GO,2023-01-05,2023,2023-H1,SHORT,2023-01-05T14:31:05+00:00,10900.0,50.0,40.0,36.0,0.72,-33.0,STOP,True,46.0,0.92,TARGET,2023-01-04,10996.25,205.0,10922.5,-73.75,-0.3597560975609756
NORMALIZED_GAP_AND_GO,2023-01-18,2023,2023-H1,LONG,2023-01-18T14:31:15+00:00,11717.75,53.0,-53.0,-57.0,-1.0754716981132075,-62.0,STOP,False,-57.0,-1.0754716981132075,STOP,2023-01-17,11627.5,135.5,11695.0,67.5,0.4981549815498155
NORMALIZED_GAP_AND_GO,2023-01-25,2023,2023-H1,SHORT,2023-01-25T14:31:32+00:00,11684.75,56.5,-56.5,-60.5,-1.0707964601769913,-57.0,STOP,False,-60.5,-1.0707964601769913,STOP,2023-01-24,11905.75,113.25,11712.5,-193.25,-1.706401766004415
NORMALIZED_GAP_AND_GO,2023-01-26,2023,2023-H1,LONG,2023-01-26T14:31:00+00:00,12039.5,46.5,93.0,89.0,1.913978494623656,-6.0,TARGET,True,42.5,0.9139784946236559,TARGET,2023-01-25,11876.25,299.0,12017.75,141.5,0.47324414715719065
NORMALIZED_GAP_AND_GO,2023-02-21,2023,2023-H1,SHORT,2023-02-21T14:32:02+00:00,12223.75,34.5,-34.5,-38.5,-1.1159420289855073,-42.0,STOP,False,-38.5,-1.1159420289855073,STOP,2023-02-17,12392.0,158.0,12229.0,-163.0,-1.0316455696202531
NORMALIZED_GAP_AND_GO,2023-03-14,2023,2023-H1,LONG,2023-03-14T13:31:16+00:00,12098.0,55.5,-55.5,-59.5,-1.072072072072072,-77.0,STOP,False,-59.5,-1.072072072072072,STOP,2023-03-13,11930.25,381.0,12076.0,145.75,0.3825459317585302
NORMALIZED_GAP_AND_GO,2023-03-21,2023,2023-H1,LONG,2023-03-21T13:31:26+00:00,12797.25,47.0,25.0,21.0,0.44680851063829785,-10.0,STOP,True,43.0,0.9148936170212766,TARGET,2023-03-20,12693.0,178.5,12775.25,82.25,0.46078431372549017
NORMALIZED_GAP_AND_GO,2023-03-23,2023,2023-H1,LONG,2023-03-23T13:31:08+00:00,12880.25,54.0,-54.0,-58.0,-1.0740740740740742,-56.0,STOP,False,-58.0,-1.0740740740740742,STOP,2023-03-22,12699.0,386.0,12855.0,156.0,0.40414507772020725
NORMALIZED_GAP_AND_GO,2023-03-29,2023,2023-H1,LONG,2023-03-29T13:31:15+00:00,12895.25,29.0,58.0,54.0,1.8620689655172413,-20.0,TARGET,True,25.0,0.8620689655172413,TARGET,2023-03-28,12732.5,143.0,12887.25,154.75,1.082167832167832
NORMALIZED_GAP_AND_GO,2023-04-03,2023,2023-H1,SHORT,2023-04-03T13:31:00+00:00,13199.25,23.0,-23.0,-27.0,-1.173913043478261,-23.0,STOP,False,-27.0,-1.173913043478261,STOP,2023-03-31,13301.5,231.25,13210.0,-91.5,-0.3956756756756757
NORMALIZED_GAP_AND_GO,2023-04-06,2023,2023-H1,SHORT,2023-04-06T13:31:05+00:00,13002.75,22.0,4.0,0.0,0.0,-2.0,STOP,True,18.0,0.8181818181818182,TARGET,2023-04-05,13079.5,176.0,13012.5,-67.0,-0.3806818181818182
NORMALIZED_GAP_AND_GO,2023-04-10,2023,2023-H1,SHORT,2023-04-10T13:31:07+00:00,13036.75,27.5,55.0,51.0,1.8545454545454545,-14.0,TARGET,True,23.5,0.8545454545454545,TARGET,2023-04-06,13171.25,237.75,13043.75,-127.5,-0.5362776025236593
NORMALIZED_GAP_AND_GO,2023-04-13,2023,2023-H1,LONG,2023-04-13T13:31:00+00:00,13037.25,35.5,15.5,11.5,0.323943661971831,-11.0,STOP,True,31.5,0.8873239436619719,TARGET,2023-04-12,12958.5,242.75,13027.75,69.25,0.28527291452111225
NORMALIZED_GAP_AND_GO,2023-04-14,2023,2023-H1,SHORT,2023-04-14T13:31:18+00:00,13138.25,38.5,-38.5,-42.5,-1.103896103896104,-46.0,STOP,False,-42.5,-1.103896103896104,STOP,2023-04-13,13209.75,208.25,13139.25,-70.5,-0.3385354141656663
NORMALIZED_GAP_AND_GO,2023-04-18,2023,2023-H1,LONG,2023-04-18T13:31:44+00:00,13284.25,37.0,-37.0,-41.0,-1.1081081081081081,-37.0,STOP,False,-41.0,-1.1081081081081081,STOP,2023-04-17,13189.5,129.25,13280.0,90.5,0.7001934235976789
NORMALIZED_GAP_AND_GO,2023-05-10,2023,2023-H1,LONG,2023-05-10T13:31:01+00:00,13376.5,23.5,47.0,43.0,1.8297872340425532,-8.0,TARGET,True,19.5,0.8297872340425532,TARGET,2023-05-09,13266.25,67.0,13366.5,100.25,1.4962686567164178
NORMALIZED_GAP_AND_GO,2023-05-24,2023,2023-H1,SHORT,2023-05-24T13:32:10+00:00,13625.25,37.5,-37.5,-41.5,-1.1066666666666667,-38.0,STOP,False,-41.5,-1.1066666666666667,STOP,2023-05-23,13725.5,168.0,13643.25,-82.25,-0.4895833333333333
NORMALIZED_GAP_AND_GO,2023-06-09,2023,2023-H1,LONG,2023-06-09T13:32:16+00:00,14590.75,68.0,-68.0,-72.0,-1.0588235294117647,-76.0,STOP,False,-72.0,-1.0588235294117647,STOP,2023-06-08,14499.75,195.5,14561.75,62.0,0.3171355498721228
NORMALIZED_GAP_AND_GO,2023-06-23,2023,2023-H1,SHORT,2023-06-23T13:31:11+00:00,15036.5,46.5,-46.5,-50.5,-1.086021505376344,-51.0,STOP,False,-50.5,-1.086021505376344,STOP,2023-06-22,15213.5,254.0,15043.5,-170.0,-0.6692913385826772
NORMALIZED_GAP_AND_GO,2023-06-28,2023,2023-H1,SHORT,2023-06-28T13:31:31+00:00,15027.25,52.5,-52.5,-56.5,-1.0761904761904761,-53.0,STOP,False,-56.5,-1.0761904761904761,STOP,2023-06-27,15108.25,251.25,15029.5,-78.75,-0.31343283582089554
NORMALIZED_GAP_AND_GO,2023-06-30,2023,2023-H1,LONG,2023-06-30T13:31:23+00:00,15255.25,34.0,26.0,22.0,0.6470588235294118,-8.0,STOP,True,30.0,0.8823529411764706,TARGET,2023-06-29,15103.25,116.25,15252.0,148.75,1.2795698924731183
NORMALIZED_GAP_AND_GO,2023-07-06,2023,2023-H2,SHORT,2023-07-06T13:33:38+00:00,15180.0,69.0,50.0,46.0,0.6666666666666666,-18.0,STOP,True,65.0,0.9420289855072463,TARGET,2023-07-05,15359.75,139.5,15196.0,-163.75,-1.1738351254480286
NORMALIZED_GAP_AND_GO,2023-07-12,2023,2023-H2,LONG,2023-07-12T13:31:07+00:00,15437.25,32.5,-32.5,-36.5,-1.123076923076923,-33.0,STOP,False,-36.5,-1.123076923076923,STOP,2023-07-11,15258.5,169.25,15430.25,171.75,1.0147710487444608
NORMALIZED_GAP_AND_GO,2023-07-13,2023,2023-H2,LONG,2023-07-13T13:31:46+00:00,15581.0,58.0,6.0,2.0,0.034482758620689655,-8.0,STOP,True,54.0,0.9310344827586207,TARGET,2023-07-12,15451.75,163.75,15576.25,124.5,0.7603053435114504
NORMALIZED_GAP_AND_GO,2023-07-28,2023,2023-H2,LONG,2023-07-28T13:31:03+00:00,15738.5,46.0,-46.0,-50.0,-1.0869565217391304,-48.0,STOP,False,-50.0,-1.0869565217391304,STOP,2023-07-27,15566.0,392.75,15737.75,171.75,0.43730108211330365
NORMALIZED_GAP_AND_GO,2023-08-01,2023,2023-H2,SHORT,2023-08-01T13:31:39+00:00,15775.75,53.0,-53.0,-57.0,-1.0754716981132075,-57.0,STOP,False,-57.0,-1.0754716981132075,STOP,2023-07-31,15863.0,104.75,15796.5,-66.5,-0.6348448687350835
NORMALIZED_GAP_AND_GO,2023-08-02,2023,2023-H2,SHORT,2023-08-02T13:31:06+00:00,15647.75,42.5,23.5,19.5,0.4588235294117647,-7.0,STOP,True,38.5,0.9058823529411765,TARGET,2023-08-01,15816.75,121.0,15667.5,-149.25,-1.2334710743801653
NORMALIZED_GAP_AND_GO,2023-08-04,2023,2023-H2,LONG,2023-08-04T13:31:00+00:00,15521.0,49.5,13.5,9.5,0.1919191919191919,-14.0,STOP,True,45.5,0.9191919191919192,TARGET,2023-08-03,15430.25,172.25,15511.5,81.25,0.4716981132075472
NORMALIZED_GAP_AND_GO,2023-08-07,2023,2023-H2,LONG,2023-08-07T13:31:00+00:00,15463.75,64.5,-64.5,-68.5,-1.062015503875969,-69.0,STOP,False,-68.5,-1.062015503875969,STOP,2023-08-04,15358.0,273.75,15433.5,75.5,0.27579908675799086
NORMALIZED_GAP_AND_GO,2023-08-08,2023,2023-H2,SHORT,2023-08-08T13:32:18+00:00,15352.5,54.5,-54.5,-58.5,-1.073394495412844,-55.0,STOP,False,-58.5,-1.073394495412844,STOP,2023-08-07,15486.5,157.0,15379.0,-107.5,-0.6847133757961783
NORMALIZED_GAP_AND_GO,2023-08-10,2023,2023-H2,LONG,2023-08-10T13:31:09+00:00,15306.75,67.5,28.5,24.5,0.362962962962963,-23.0,STOP,True,63.5,0.9407407407407408,TARGET,2023-08-09,15180.25,222.0,15300.75,120.5,0.5427927927927928
NORMALIZED_GAP_AND_GO,2023-08-11,2023,2023-H2,SHORT,2023-08-11T13:31:32+00:00,15068.25,48.0,-48.0,-52.0,-1.0833333333333333,-52.0,STOP,False,-52.0,-1.0833333333333333,STOP,2023-08-10,15200.5,306.25,15091.75,-108.75,-0.3551020408163265
NORMALIZED_GAP_AND_GO,2023-08-23,2023,2023-H2,LONG,2023-08-23T13:31:06+00:00,15027.0,55.5,-55.5,-59.5,-1.072072072072072,-64.0,STOP,False,-59.5,-1.072072072072072,STOP,2023-08-22,14960.25,160.25,15009.25,49.0,0.30577223088923555
NORMALIZED_GAP_AND_GO,2023-09-01,2023,2023-H2,LONG,2023-09-01T13:31:00+00:00,15637.75,38.5,21.5,17.5,0.45454545454545453,-7.0,STOP,True,34.5,0.8961038961038961,TARGET,2023-08-31,15532.25,118.0,15633.0,100.75,0.8538135593220338
NORMALIZED_GAP_AND_GO,2023-09-07,2023,2023-H2,SHORT,2023-09-07T13:31:07+00:00,15182.75,41.5,83.0,79.0,1.9036144578313252,-16.0,TARGET,True,37.5,0.9036144578313253,TARGET,2023-09-06,15398.0,203.75,15200.5,-197.5,-0.9693251533742331
NORMALIZED_GAP_AND_GO,2023-09-11,2023,2023-H2,LONG,2023-09-11T13:31:00+00:00,15434.0,30.5,-30.5,-34.5,-1.1311475409836065,-34.0,STOP,False,-34.5,-1.1311475409836065,STOP,2023-09-08,15295.25,135.0,15420.0,124.75,0.924074074074074
NORMALIZED_GAP_AND_GO,2023-09-19,2023,2023-H2,SHORT,2023-09-19T13:31:00+00:00,15335.75,40.5,6.5,2.5,0.06172839506172839,-17.0,STOP,True,36.5,0.9012345679012346,TARGET,2023-09-18,15413.25,118.0,15355.0,-58.25,-0.4936440677966102
NORMALIZED_GAP_AND_GO,2023-09-26,2023,2023-H2,SHORT,2023-09-26T13:31:18+00:00,14818.25,40.0,22.0,18.0,0.45,-11.0,STOP,True,36.0,0.9,TARGET,2023-09-25,14936.75,156.75,14825.0,-111.75,-0.7129186602870813
NORMALIZED_GAP_AND_GO,2023-10-03,2023,2023-H2,SHORT,2023-10-03T13:31:50+00:00,14879.5,53.0,-53.0,-57.0,-1.0754716981132075,-63.0,STOP,False,-57.0,-1.0754716981132075,STOP,2023-10-02,14988.0,198.25,14880.25,-107.75,-0.5435056746532156
NORMALIZED_GAP_AND_GO,2023-10-11,2023,2023-H2,LONG,2023-10-11T13:31:07+00:00,15349.25,53.0,106.0,102.0,1.9245283018867925,-43.0,TARGET,True,49.0,0.9245283018867925,TARGET,2023-10-10,15270.25,203.5,15325.25,55.0,0.2702702702702703
NORMALIZED_GAP_AND_GO,2023-10-17,2023,2023-H2,SHORT,2023-10-17T13:31:03+00:00,15123.75,37.0,-37.0,-41.0,-1.1081081081081081,-37.0,STOP,False,-41.0,-1.1081081081081081,STOP,2023-10-16,15293.5,168.0,15138.5,-155.0,-0.9226190476190477
NORMALIZED_GAP_AND_GO,2023-10-19,2023,2023-H2,LONG,2023-10-19T13:31:00+00:00,15104.75,50.5,-50.5,-54.5,-1.0792079207920793,-55.0,STOP,False,-54.5,-1.0792079207920793,STOP,2023-10-18,15023.5,244.5,15087.5,64.0,0.261758691206544
NORMALIZED_GAP_AND_GO,2023-10-23,2023,2023-H2,SHORT,2023-10-23T13:31:45+00:00,14596.25,67.5,-67.5,-71.5,-1.0592592592592593,-73.0,STOP,False,-71.5,-1.0592592592592593,STOP,2023-10-20,14661.25,234.25,14602.5,-58.75,-0.2508004268943437
NORMALIZED_GAP_AND_GO,2023-10-25,2023,2023-H2,SHORT,2023-10-25T13:31:00+00:00,14725.75,47.5,95.0,91.0,1.9157894736842105,-11.0,TARGET,True,43.5,0.9157894736842105,TARGET,2023-10-24,14846.25,172.0,14741.5,-104.75,-0.6090116279069767
NORMALIZED_GAP_AND_GO,2023-10-27,2023,2023-H2,LONG,2023-10-27T13:33:06+00:00,14339.25,65.5,-65.5,-69.5,-1.0610687022900764,-66.0,STOP,False,-69.5,-1.0610687022900764,STOP,2023-10-26,14194.5,318.75,14307.0,112.5,0.35294117647058826
NORMALIZED_GAP_AND_GO,2023-11-03,2023,2023-H2,LONG,2023-11-03T13:31:33+00:00,15063.5,44.5,23.5,19.5,0.43820224719101125,-5.0,STOP,True,40.5,0.9101123595505618,TARGET,2023-11-02,14999.5,139.0,15051.0,51.5,0.37050359712230213
NORMALIZED_GAP_AND_GO,2023-11-21,2023,2023-H2,SHORT,2023-11-21T14:31:00+00:00,15993.75,44.0,10.0,6.0,0.13636363636363635,-4.0,STOP,True,40.0,0.9090909090909091,TARGET,2023-11-20,16088.5,222.0,16013.0,-75.5,-0.3400900900900901
NORMALIZED_GAP_AND_GO,2023-11-22,2023,2023-H2,LONG,2023-11-22T14:31:00+00:00,16102.25,66.5,133.0,129.0,1.9398496240601504,-25.0,TARGET,True,62.5,0.9398496240601504,TARGET,2023-11-21,15988.5,104.0,16069.75,81.25,0.78125
NORMALIZED_GAP_AND_GO,2023-11-27,2023,2023-H2,SHORT,2023-11-27T14:33:08+00:00,15998.0,79.5,31.5,27.5,0.34591194968553457,-14.0,STOP,True,75.5,0.949685534591195,TARGET,2023-11-22,16048.0,168.0,15999.0,-49.0,-0.2916666666666667
NORMALIZED_GAP_AND_GO,2023-11-29,2023,2023-H2,LONG,2023-11-29T14:31:05+00:00,16161.25,30.0,13.0,9.0,0.3,-2.0,STOP,True,26.0,0.8666666666666667,TARGET,2023-11-28,16048.0,113.0,16147.25,99.25,0.8783185840707964
NORMALIZED_GAP_AND_GO,2023-12-04,2023,2023-H2,SHORT,2023-12-04T14:31:00+00:00,15858.5,33.0,66.0,62.0,1.878787878787879,-25.0,TARGET,True,29.0,0.8787878787878788,TARGET,2023-12-01,16025.0,186.0,15862.5,-162.5,-0.8736559139784946
NORMALIZED_GAP_AND_GO,2023-12-05,2023,2023-H2,SHORT,2023-12-05T14:32:00+00:00,15788.0,44.5,-44.5,-48.5,-1.0898876404494382,-48.0,STOP,False,-48.5,-1.0898876404494382,STOP,2023-12-04,15871.25,164.5,15791.25,-80.0,-0.48632218844984804
NORMALIZED_GAP_AND_GO,2023-12-07,2023,2023-H2,LONG,2023-12-07T14:31:22+00:00,15935.0,56.5,113.0,109.0,1.9292035398230087,-39.0,TARGET,True,52.5,0.9292035398230089,TARGET,2023-12-06,15815.0,235.75,15934.25,119.25,0.5058324496288441
NORMALIZED_GAP_AND_GO,2023-12-18,2023,2023-H2,LONG,2023-12-18T14:31:00+00:00,16849.75,35.0,70.0,66.0,1.8857142857142857,-12.0,TARGET,True,31.0,0.8857142857142857,TARGET,2023-12-14,16544.75,245.0,16846.5,301.75,1.2316326530612245
NORMALIZED_GAP_AND_GO,2023-12-21,2023,2023-H2,LONG,2023-12-21T14:31:00+00:00,16946.0,70.5,-70.5,-74.5,-1.0567375886524824,-72.0,STOP,False,-74.5,-1.0567375886524824,STOP,2023-12-20,16764.25,313.25,16922.25,158.0,0.5043894652833201
NORMALIZED_GAP_AND_GO,2023-12-22,2023,2023-H2,LONG,2023-12-22T14:31:00+00:00,17013.0,37.5,-37.5,-41.5,-1.1066666666666667,-40.0,STOP,False,-41.5,-1.1066666666666667,STOP,2023-12-21,16950.5,151.0,16999.25,48.75,0.3228476821192053
NORMALIZED_GAP_AND_GO,2024-01-03,2024,2024-H1,SHORT,2024-01-03T14:32:53+00:00,16586.5,71.0,-71.0,-75.0,-1.056338028169014,-75.0,STOP,False,-75.0,-1.056338028169014,STOP,2024-01-02,16721.0,251.0,16610.0,-111.0,-0.44223107569721115
NORMALIZED_GAP_AND_GO,2024-01-08,2024,2024-H1,LONG,2024-01-08T14:31:04+00:00,16523.75,37.0,74.0,70.0,1.8918918918918919,-8.0,TARGET,True,33.0,0.8918918918918919,TARGET,2024-01-05,16463.75,173.5,16512.0,48.25,0.2780979827089337
NORMALIZED_GAP_AND_GO,2024-01-17,2024,2024-H1,SHORT,2024-01-17T14:31:06+00:00,16818.25,50.0,100.0,96.0,1.92,-16.0,TARGET,True,46.0,0.92,TARGET,2024-01-16,16968.0,178.75,16825.25,-142.75,-0.7986013986013986
NORMALIZED_GAP_AND_GO,2024-01-18,2024,2024-H1,LONG,2024-01-18T14:31:01+00:00,17034.0,79.0,-79.0,-83.0,-1.0506329113924051,-79.0,STOP,False,-83.0,-1.0506329113924051,STOP,2024-01-17,16868.75,195.75,16997.0,128.25,0.6551724137931034
NORMALIZED_GAP_AND_GO,2024-01-22,2024,2024-H1,LONG,2024-01-22T14:31:10+00:00,17548.0,41.5,83.0,79.0,1.9036144578313252,-27.0,TARGET,True,37.5,0.9036144578313253,TARGET,2024-01-19,17442.5,281.75,17528.25,85.75,0.30434782608695654
NORMALIZED_GAP_AND_GO,2024-01-26,2024,2024-H1,SHORT,2024-01-26T14:32:18+00:00,17537.75,64.5,-64.5,-68.5,-1.062015503875969,-73.0,STOP,False,-68.5,-1.062015503875969,STOP,2024-01-25,17638.0,210.0,17557.75,-80.25,-0.3821428571428571
NORMALIZED_GAP_AND_GO,2024-02-14,2024,2024-H1,LONG,2024-02-14T14:31:14+00:00,17810.75,54.0,-54.0,-58.0,-1.0740740740740742,-58.0,STOP,False,-58.0,-1.0740740740740742,STOP,2024-02-13,17680.5,249.75,17788.75,108.25,0.43343343343343343
NORMALIZED_GAP_AND_GO,2024-02-23,2024,2024-H1,LONG,2024-02-23T14:31:07+00:00,18115.75,38.0,-38.0,-42.0,-1.105263157894737,-41.0,STOP,False,-42.0,-1.105263157894737,STOP,2024-02-22,18044.75,223.0,18105.5,60.75,0.27242152466367714
NORMALIZED_GAP_AND_GO,2024-02-27,2024,2024-H1,LONG,2024-02-27T14:31:00+00:00,18020.75,40.5,-40.5,-44.5,-1.0987654320987654,-42.0,STOP,False,-44.5,-1.0987654320987654,STOP,2024-02-26,17977.5,93.5,18018.25,40.75,0.4358288770053476
NORMALIZED_GAP_AND_GO,2024-02-28,2024,2024-H1,SHORT,2024-02-28T14:32:37+00:00,17918.25,51.0,17.0,13.0,0.2549019607843137,-21.0,STOP,True,47.0,0.9215686274509803,TARGET,2024-02-27,18017.75,123.75,17923.75,-94.0,-0.7595959595959596
NORMALIZED_GAP_AND_GO,2024-02-29,2024,2024-H1,LONG,2024-02-29T14:31:02+00:00,18055.25,69.5,-69.5,-73.5,-1.0575539568345325,-70.0,STOP,False,-73.5,-1.0575539568345325,STOP,2024-02-28,17917.5,99.0,18030.0,112.5,1.1363636363636365
NORMALIZED_GAP_AND_GO,2024-03-05,2024,2024-H1,SHORT,2024-03-05T14:31:21+00:00,18113.25,44.5,89.0,85.0,1.9101123595505618,-25.0,TARGET,True,40.5,0.9101123595505618,TARGET,2024-03-04,18258.5,94.25,18133.75,-124.75,-1.323607427055703
NORMALIZED_GAP_AND_GO,2024-03-06,2024,2024-H1,LONG,2024-03-06T14:31:01+00:00,18121.75,42.5,-42.5,-46.5,-1.0941176470588236,-49.0,STOP,False,-46.5,-1.0941176470588236,STOP,2024-03-05,17931.75,302.75,18104.25,172.5,0.5697770437654831
NORMALIZED_GAP_AND_GO,2024-03-18,2024,2024-H1,LONG,2024-03-18T13:31:21+00:00,18298.75,43.0,86.0,82.0,1.9069767441860466,-31.0,TARGET,True,39.0,0.9069767441860465,TARGET,2024-03-14,18029.5,233.5,18284.0,254.5,1.0899357601713062
NORMALIZED_GAP_AND_GO,2024-03-19,2024,2024-H1,SHORT,2024-03-19T13:31:09+00:00,18129.0,47.5,95.0,91.0,1.9157894736842105,-17.0,TARGET,True,43.5,0.9157894736842105,TARGET,2024-03-18,18229.5,162.0,18143.25,-86.25,-0.5324074074074074
NORMALIZED_GAP_AND_GO,2024-03-26,2024,2024-H1,LONG,2024-03-26T13:31:38+00:00,18570.0,40.5,-40.5,-44.5,-1.0987654320987654,-41.0,STOP,False,-44.5,-1.0987654320987654,STOP,2024-03-25,18509.5,157.0,18568.75,59.25,0.37738853503184716
